theta1,theta2
0.28567,2.0652
0.29131,2.0577
0.297,2.0502
0.30272,2.0426
0.30849,2.0351
0.31429,2.0275
0.32014,2.0199
0.32602,2.0124
0.33194,2.0048
0.33789,1.9972
0.34388,1.9896
0.3499,1.9821
0.35596,1.9745
0.36205,1.9669
0.36817,1.9593
0.37432,1.9517
0.3805,1.9441
0.38671,1.9365
0.39295,1.9289
0.39922,1.9213
0.40551,1.9137
0.41183,1.9061
0.41818,1.8985
0.42455,1.8909
0.43094,1.8833
0.43736,1.8758
0.4438,1.8682
0.45027,1.8606
0.45676,1.853
0.46326,1.8454
0.46979,1.8378
0.47634,1.8302
0.48291,1.8227
0.4895,1.8151
0.49611,1.8075
0.50273,1.8
0.50937,1.7924
0.51603,1.7848
0.5227,1.7773
0.5294,1.7698
0.5361,1.7622
0.54282,1.7547
0.54956,1.7472
0.55631,1.7397
0.56307,1.7321
0.56985,1.7246
0.57663,1.7171
0.58343,1.7097
0.59025,1.7022
0.59707,1.6947
0.6039,1.6873
0.61075,1.6798
0.6176,1.6724
0.62446,1.6649
0.63133,1.6575
0.63821,1.6501
0.6451,1.6427
0.652,1.6353
0.6589,1.6279
0.66581,1.6206
0.67273,1.6132
0.67965,1.6059
0.68658,1.5986
0.69352,1.5912
0.70046,1.5839
0.7074,1.5767
0.71435,1.5694
0.7213,1.5621
0.72825,1.5549
0.73521,1.5476
0.74217,1.5404
0.74914,1.5332
0.7561,1.5261
0.76307,1.5189
0.77003,1.5117
0.777,1.5046
0.78397,1.4975
0.79094,1.4904
0.79791,1.4833
0.80488,1.4763
0.81184,1.4692
0.81881,1.4622
0.82577,1.4552
0.83273,1.4483
0.83969,1.4413
0.84665,1.4344
0.8536,1.4275
0.86055,1.4206
0.86749,1.4137
0.87443,1.4069
0.88137,1.4
0.8883,1.3932
0.89522,1.3865
0.90214,1.3797
0.90905,1.373
0.91596,1.3663
0.92286,1.3596
0.92975,1.353
0.93663,1.3464
0.94351,1.3398
0.95038,1.3332
0.95724,1.3267
0.96408,1.3202
0.97092,1.3137
0.97775,1.3073
0.98457,1.3009
0.99138,1.2945
0.99817,1.2881
1.005,1.2818
1.0117,1.2755
1.0185,1.2693
1.0252,1.2631
1.032,1.2569
1.0387,1.2508
1.0454,1.2447
1.0521,1.2386
1.0588,1.2326
1.0654,1.2266
1.0721,1.2206
1.0787,1.2147
1.0853,1.2088
1.0919,1.203
1.0985,1.1972
1.105,1.1914
1.1116,1.1857
1.1181,1.18
1.1246,1.1744
1.1311,1.1688
1.1375,1.1633
1.144,1.1578
1.1504,1.1524
1.1568,1.147
1.1632,1.1416
1.1695,1.1363
1.1759,1.1311
1.1822,1.1259
1.1885,1.1207
1.1947,1.1157
1.2009,1.1106
1.2071,1.1056
1.2133,1.1007
1.2195,1.0958
1.2256,1.091
1.2317,1.0862
1.2378,1.0815
1.2438,1.0769
1.2498,1.0723
1.2558,1.0677
1.2618,1.0633
1.2677,1.0588
1.2736,1.0545
1.2795,1.0502
1.2853,1.046
1.2911,1.0418
1.2969,1.0377
1.3026,1.0337
1.3083,1.0298
1.3139,1.0259
1.3196,1.0221
1.3252,1.0183
1.3307,1.0146
1.3362,1.011
1.3417,1.0075
1.3472,1.004
1.3526,1.0006
1.3579,0.9973
1.3633,0.99405
1.3686,0.99089
1.3738,0.9878
1.379,0.98479
1.3842,0.98185
1.3893,0.979
1.3944,0.97622
1.3994,0.97352
1.4044,0.97091
1.4094,0.96838
1.4143,0.96593
1.4192,0.96356
1.424,0.96127
1.4288,0.95907
1.4335,0.95696
1.4382,0.95493
1.4428,0.95299
1.4474,0.95113
1.452,0.94936
1.4565,0.94768
1.461,0.94608
1.4654,0.94458
1.4697,0.94316
1.474,0.94183
1.4783,0.94059
1.4825,0.93945
1.4867,0.93839
1.4908,0.93742
1.4949,0.93655
1.4989,0.93576
1.5029,0.93507
1.5068,0.93447
1.5107,0.93396
1.5145,0.93354
1.5183,0.93322
1.522,0.93298
1.5257,0.93284
1.5293,0.93279
1.5328,0.93284
1.5364,0.93298
1.5398,0.93321
1.5432,0.93353
1.5466,0.93394
1.5499,0.93445
1.5532,0.93505
1.5564,0.93574
1.5596,0.93652
1.5627,0.93739
1.5657,0.93835
1.5688,0.93941
1.5717,0.94055
1.5746,0.94179
1.5775,0.94311
1.5803,0.94453
1.5831,0.94603
1.5858,0.94762
1.5884,0.9493
1.591,0.95107
1.5936,0.95292
1.5961,0.95486
1.5986,0.95689
1.601,0.959
1.6034,0.9612
1.6057,0.96348
1.608,0.96584
1.6102,0.96829
1.6124,0.97082
1.6145,0.97343
1.6166,0.97612
1.6186,0.9789
1.6206,0.98175
1.6225,0.98468
1.6244,0.98769
1.6263,0.99078
1.6281,0.99394
1.6299,0.99718
1.6316,1.0005
1.6333,1.0039
1.6349,1.0073
1.6365,1.0109
1.638,1.0145
1.6395,1.0182
1.641,1.0219
1.6424,1.0257
1.6438,1.0296
1.6451,1.0336
1.6464,1.0376
1.6477,1.0417
1.6489,1.0458
1.6501,1.0501
1.6512,1.0543
1.6523,1.0587
1.6534,1.0631
1.6544,1.0676
1.6554,1.0721
1.6563,1.0767
1.6573,1.0813
1.6581,1.0861
1.659,1.0908
1.6598,1.0956
1.6605,1.1005
1.6612,1.1054
1.6619,1.1104
1.6626,1.1155
1.6632,1.1206
1.6638,1.1257
1.6643,1.1309
1.6649,1.1362
1.6653,1.1414
1.6658,1.1468
1.6662,1.1522
1.6666,1.1576
1.667,1.1631
1.6673,1.1686
1.6676,1.1742
1.6678,1.1798
1.668,1.1855
1.6682,1.1912
1.6684,1.197
1.6685,1.2028
1.6686,1.2086
1.6687,1.2145
1.6687,1.2204
1.6687,1.2264
1.6687,1.2323
1.6687,1.2384
1.6686,1.2444
1.6685,1.2506
1.6683,1.2567
1.6682,1.2629
1.668,1.2691
1.6677,1.2753
1.6675,1.2816
1.6672,1.2879
1.6669,1.2943
1.6665,1.3006
1.6662,1.3071
1.6658,1.3135
1.6653,1.32
1.6649,1.3265
1.6644,1.333
1.6639,1.3396
1.6634,1.3461
1.6628,1.3528
1.6622,1.3594
1.6616,1.3661
1.661,1.3728
1.6603,1.3795
1.6596,1.3862
1.6589,1.393
1.6581,1.3998
1.6573,1.4066
1.6565,1.4135
1.6557,1.4203
1.6548,1.4272
1.6539,1.4341
1.653,1.4411
1.6521,1.448
1.6511,1.455
1.6501,1.462
1.6491,1.469
1.648,1.476
1.647,1.4831
1.6459,1.4902
1.6447,1.4973
1.6436,1.5044
1.6424,1.5115
1.6412,1.5186
1.6399,1.5258
1.6387,1.533
1.6374,1.5402
1.636,1.5474
1.6347,1.5546
1.6333,1.5619
1.6319,1.5691
1.6304,1.5764
1.629,1.5837
1.6275,1.591
1.626,1.5983
1.6244,1.6056
1.6228,1.613
1.6212,1.6203
1.6196,1.6277
1.6179,1.6351
1.6162,1.6424
1.6145,1.6498
1.6127,1.6573
1.6109,1.6647
1.6091,1.6721
1.6072,1.6795
1.6053,1.687
1.6034,1.6945
1.6015,1.7019
1.5995,1.7094
1.5975,1.7169
1.5954,1.7244
1.5933,1.7319
1.5912,1.7394
1.5891,1.7469
1.5869,1.7544
1.5847,1.762
1.5824,1.7695
1.5801,1.777
1.5778,1.7846
1.5754,1.7921
1.573,1.7997
1.5706,1.8073
1.5681,1.8148
1.5656,1.8224
1.5631,1.83
1.5605,1.8376
1.5578,1.8451
1.5552,1.8527
1.5525,1.8603
1.5497,1.8679
1.5469,1.8755
1.5441,1.8831
1.5412,1.8907
1.5383,1.8983
1.5353,1.9059
1.5323,1.9135
1.5293,1.9211
1.5262,1.9287
1.523,1.9363
1.5198,1.9438
1.5166,1.9514
1.5133,1.959
1.51,1.9666
1.5066,1.9742
1.5032,1.9818
1.4997,1.9894
1.4961,1.997
1.4926,2.0045
1.4889,2.0121
1.4852,2.0197
1.4815,2.0272
1.4776,2.0348
1.4738,2.0424
1.4699,2.0499
1.4659,2.0574
1.4618,2.065
1.4577,2.0725
1.4535,2.08
1.4493,2.0875
1.445,2.095
1.4407,2.1025
1.4362,2.11
1.4317,2.1175
1.4272,2.1249
1.4225,2.1324
1.4178,2.1398
1.4131,2.1473
1.4082,2.1547
1.4033,2.1621
1.3983,2.1695
1.3932,2.1769
1.3881,2.1842
1.3828,2.1916
1.3775,2.1989
1.3721,2.2062
1.3666,2.2135
1.361,2.2208
1.3554,2.2281
1.3496,2.2353
1.3438,2.2425
1.3379,2.2498
1.3319,2.2569
1.3258,2.2641
1.3195,2.2712
1.3132,2.2784
1.3068,2.2855
1.3003,2.2925
1.2937,2.2996
1.287,2.3066
1.2802,2.3136
1.2732,2.3206
1.2662,2.3275
1.259,2.3344
1.2518,2.3413
1.2444,2.3481
1.2369,2.3549
1.2293,2.3617
1.2215,2.3685
1.2136,2.3752
1.2057,2.3818
1.1975,2.3885
1.1893,2.3951
1.1809,2.4016
1.1724,2.4081
1.1638,2.4146
1.155,2.421
1.1461,2.4274
1.1371,2.4337
1.1279,2.44
1.1186,2.4462
1.1091,2.4524
1.0995,2.4586
1.0897,2.4646
1.0798,2.4706
1.0698,2.4766
1.0596,2.4825
