theta1,theta2
0.81568,1.9915
0.81672,1.9886
0.81781,1.9856
0.81897,1.9827
0.82018,1.9797
0.82146,1.9767
0.82279,1.9736
0.82418,1.9706
0.82562,1.9675
0.82712,1.9644
0.82868,1.9613
0.83029,1.9582
0.83195,1.9551
0.83366,1.952
0.83542,1.9489
0.83723,1.9457
0.8391,1.9426
0.841,1.9394
0.84296,1.9362
0.84496,1.9331
0.847,1.9299
0.84909,1.9268
0.85121,1.9236
0.85338,1.9204
0.85559,1.9173
0.85784,1.9141
0.86012,1.911
0.86244,1.9078
0.8648,1.9047
0.86719,1.9016
0.86961,1.8985
0.87207,1.8954
0.87455,1.8923
0.87706,1.8892
0.87961,1.8861
0.88218,1.8831
0.88477,1.8801
0.88739,1.8771
0.89003,1.8741
0.8927,1.8711
0.89539,1.8682
0.89809,1.8653
0.90082,1.8624
0.90356,1.8595
0.90632,1.8567
0.9091,1.8539
0.91189,1.8511
0.91469,1.8483
0.91751,1.8456
0.92034,1.8429
0.92317,1.8403
0.92602,1.8376
0.92887,1.8351
0.93173,1.8325
0.9346,1.83
0.93746,1.8275
0.94034,1.8251
0.94321,1.8227
0.94609,1.8203
0.94896,1.818
0.95184,1.8157
0.95471,1.8135
0.95758,1.8113
0.96044,1.8091
0.9633,1.807
0.96616,1.805
0.96901,1.8029
0.97184,1.801
0.97467,1.7991
0.97749,1.7972
0.9803,1.7954
0.9831,1.7936
0.98588,1.7919
0.98865,1.7902
0.99141,1.7886
0.99415,1.7871
0.99687,1.7856
0.99957,1.7841
1.0023,1.7827
1.0049,1.7814
1.0076,1.7801
1.0102,1.7788
1.0128,1.7777
1.0154,1.7765
1.0179,1.7755
1.0205,1.7745
1.023,1.7735
1.0255,1.7726
1.0279,1.7718
1.0304,1.771
1.0328,1.7703
1.0351,1.7697
1.0375,1.7691
1.0398,1.7685
1.0421,1.7681
1.0443,1.7676
1.0466,1.7673
1.0487,1.767
1.0509,1.7668
1.053,1.7666
1.0551,1.7665
1.0571,1.7664
1.0592,1.7664
1.0611,1.7665
1.0631,1.7666
1.065,1.7668
1.0668,1.7671
1.0687,1.7674
1.0705,1.7678
1.0722,1.7682
1.0739,1.7687
1.0756,1.7692
1.0772,1.7699
1.0788,1.7705
1.0803,1.7713
1.0818,1.772
1.0833,1.7729
1.0847,1.7738
1.086,1.7748
1.0874,1.7758
1.0886,1.7769
1.0899,1.778
1.0911,1.7792
1.0922,1.7805
1.0933,1.7818
1.0944,1.7831
1.0954,1.7845
1.0963,1.786
1.0972,1.7875
1.0981,1.7891
1.0989,1.7907
1.0997,1.7924
1.1004,1.7941
1.101,1.7959
1.1017,1.7978
1.1022,1.7996
1.1028,1.8016
1.1032,1.8036
1.1037,1.8056
1.104,1.8077
1.1043,1.8098
1.1046,1.8119
1.1048,1.8141
1.105,1.8164
1.1051,1.8187
1.1052,1.821
1.1052,1.8234
1.1052,1.8258
1.1051,1.8283
1.105,1.8307
1.1048,1.8333
1.1046,1.8358
1.1043,1.8384
1.1039,1.8411
1.1035,1.8437
1.1031,1.8464
1.1026,1.8492
1.1021,1.8519
1.1015,1.8547
1.1008,1.8576
1.1001,1.8604
1.0994,1.8633
1.0986,1.8662
1.0977,1.8691
1.0968,1.872
1.0959,1.875
1.0949,1.878
1.0938,1.881
1.0927,1.884
1.0915,1.8871
1.0903,1.8901
1.0891,1.8932
1.0878,1.8963
1.0864,1.8994
1.085,1.9025
1.0836,1.9057
1.0821,1.9088
1.0805,1.9119
1.0789,1.9151
1.0773,1.9182
1.0756,1.9214
1.0738,1.9246
1.0721,1.9277
1.0702,1.9309
1.0684,1.934
1.0664,1.9372
1.0645,1.9404
1.0624,1.9435
1.0604,1.9467
1.0583,1.9498
1.0561,1.953
1.054,1.9561
1.0517,1.9592
1.0495,1.9623
1.0471,1.9654
1.0448,1.9685
1.0424,1.9715
1.04,1.9746
1.0375,1.9776
1.035,1.9806
1.0325,1.9836
1.0299,1.9865
1.0273,1.9895
1.0246,1.9924
1.0219,1.9953
1.0192,1.9981
1.0165,2.001
1.0137,2.0038
1.0109,2.0065
1.0081,2.0093
1.0052,2.012
1.0023,2.0147
0.99943,2.0173
0.9965,2.0199
0.99354,2.0225
0.99056,2.025
0.98756,2.0275
0.98454,2.0299
0.9815,2.0323
0.97845,2.0347
0.97538,2.037
0.97229,2.0392
0.96919,2.0415
0.96608,2.0436
0.96296,2.0458
0.95984,2.0478
0.9567,2.0499
0.95356,2.0518
0.95041,2.0537
0.94726,2.0556
0.94411,2.0574
0.94096,2.0592
0.93781,2.0609
0.93467,2.0625
0.93152,2.0641
0.92839,2.0656
0.92526,2.0671
0.92215,2.0685
