theta1,theta2
0.28567,2.0652
0.28792,2.0622
0.29017,2.0592
0.29244,2.0562
0.2947,2.0532
0.29698,2.0502
0.29926,2.0472
0.30155,2.0442
0.30384,2.0411
0.30614,2.0381
0.30845,2.0351
0.31076,2.0321
0.31308,2.0291
0.31541,2.0261
0.31774,2.023
0.32008,2.02
0.32243,2.017
0.32478,2.014
0.32713,2.0109
0.32949,2.0079
0.33186,2.0049
0.33423,2.0019
0.33661,1.9988
0.339,1.9958
0.34139,1.9928
0.34378,1.9898
0.34619,1.9867
0.34859,1.9837
0.351,1.9807
0.35342,1.9777
0.35584,1.9746
0.35827,1.9716
0.3607,1.9686
0.36314,1.9655
0.36558,1.9625
0.36803,1.9595
0.37048,1.9564
0.37294,1.9534
0.3754,1.9504
0.37787,1.9473
0.38034,1.9443
0.38282,1.9413
0.3853,1.9382
0.38778,1.9352
0.39027,1.9322
0.39277,1.9291
0.39527,1.9261
0.39777,1.9231
0.40028,1.92
0.40279,1.917
0.40531,1.914
0.40783,1.9109
0.41035,1.9079
0.41288,1.9049
0.41542,1.9018
0.41795,1.8988
0.42049,1.8958
0.42304,1.8927
0.42559,1.8897
0.42814,1.8867
0.4307,1.8836
0.43326,1.8806
0.43582,1.8776
0.43839,1.8745
0.44096,1.8715
0.44354,1.8685
0.44612,1.8654
0.4487,1.8624
0.45128,1.8594
0.45387,1.8564
0.45647,1.8533
0.45906,1.8503
0.46166,1.8473
0.46427,1.8442
0.46687,1.8412
0.46948,1.8382
0.47209,1.8352
0.47471,1.8321
0.47733,1.8291
0.47995,1.8261
0.48258,1.823
0.4852,1.82
0.48784,1.817
0.49047,1.814
0.49311,1.811
0.49575,1.8079
0.49839,1.8049
0.50104,1.8019
0.50368,1.7989
0.50634,1.7959
0.50899,1.7928
0.51165,1.7898
0.51431,1.7868
0.51697,1.7838
0.51963,1.7808
0.5223,1.7778
0.52497,1.7747
0.52764,1.7717
0.53032,1.7687
0.53299,1.7657
0.53567,1.7627
0.53836,1.7597
0.54104,1.7567
0.54373,1.7537
0.54642,1.7507
0.54911,1.7477
0.5518,1.7447
0.5545,1.7417
0.55719,1.7387
0.55989,1.7357
0.5626,1.7327
0.5653,1.7297
0.56801,1.7267
0.57071,1.7237
0.57342,1.7207
0.57614,1.7177
0.57885,1.7147
0.58157,1.7117
0.58428,1.7087
0.587,1.7057
0.58972,1.7028
0.59245,1.6998
0.59517,1.6968
0.5979,1.6938
0.60063,1.6908
0.60336,1.6879
0.60609,1.6849
0.60882,1.6819
0.61156,1.6789
0.61429,1.676
0.61703,1.673
0.61977,1.67
0.62251,1.667
0.62525,1.6641
0.628,1.6611
0.63074,1.6582
0.63349,1.6552
0.63624,1.6522
0.63899,1.6493
0.64174,1.6463
0.64449,1.6434
0.64724,1.6404
0.65,1.6375
0.65275,1.6345
0.65551,1.6316
0.65826,1.6286
0.66102,1.6257
0.66378,1.6227
0.66654,1.6198
0.66931,1.6169
0.67207,1.6139
0.67483,1.611
0.6776,1.6081
0.68036,1.6051
0.68313,1.6022
0.6859,1.5993
0.68867,1.5964
0.69144,1.5934
0.69421,1.5905
0.69698,1.5876
0.69975,1.5847
0.70252,1.5818
0.70529,1.5789
0.70807,1.576
0.71084,1.573
0.71362,1.5701
0.71639,1.5672
0.71917,1.5643
0.72195,1.5614
0.72472,1.5586
0.7275,1.5557
0.73028,1.5528
0.73306,1.5499
0.73584,1.547
0.73862,1.5441
0.7414,1.5412
0.74418,1.5384
0.74696,1.5355
0.74974,1.5326
0.75252,1.5297
0.7553,1.5269
0.75808,1.524
0.76087,1.5212
0.76365,1.5183
0.76643,1.5154
0.76921,1.5126
0.772,1.5097
0.77478,1.5069
0.77756,1.504
0.78035,1.5012
0.78313,1.4984
0.78591,1.4955
0.78869,1.4927
0.79148,1.4899
0.79426,1.487
0.79704,1.4842
0.79983,1.4814
0.80261,1.4786
0.80539,1.4758
0.80817,1.473
0.81096,1.4701
0.81374,1.4673
0.81652,1.4645
0.8193,1.4617
0.82208,1.4589
0.82486,1.4561
0.82764,1.4534
0.83042,1.4506
0.8332,1.4478
0.83598,1.445
0.83876,1.4422
0.84154,1.4395
0.84432,1.4367
0.84709,1.4339
0.84987,1.4312
0.85265,1.4284
0.85542,1.4256
0.8582,1.4229
0.86097,1.4201
0.86375,1.4174
0.86652,1.4147
0.86929,1.4119
0.87206,1.4092
0.87483,1.4065
0.8776,1.4037
0.88037,1.401
0.88314,1.3983
0.88591,1.3956
0.88868,1.3929
0.89144,1.3902
0.89421,1.3875
0.89697,1.3848
0.89974,1.3821
0.9025,1.3794
0.90526,1.3767
0.90802,1.374
0.91078,1.3713
0.91354,1.3686
0.91629,1.366
0.91905,1.3633
0.92181,1.3606
0.92456,1.358
0.92731,1.3553
0.93006,1.3527
0.93281,1.35
0.93556,1.3474
0.93831,1.3448
0.94105,1.3421
0.9438,1.3395
0.94654,1.3369
0.94928,1.3343
0.95202,1.3317
0.95476,1.329
0.9575,1.3264
0.96024,1.3238
0.96297,1.3212
0.96571,1.3187
0.96844,1.3161
0.97117,1.3135
0.9739,1.3109
0.97662,1.3083
0.97935,1.3058
0.98207,1.3032
0.98479,1.3007
0.98751,1.2981
0.99023,1.2956
0.99295,1.293
0.99566,1.2905
0.99837,1.288
1.0011,1.2854
1.0038,1.2829
1.0065,1.2804
1.0092,1.2779
1.0119,1.2754
1.0146,1.2729
1.0173,1.2704
1.02,1.2679
1.0227,1.2654
1.0254,1.2629
1.0281,1.2605
1.0308,1.258
1.0335,1.2555
1.0361,1.2531
1.0388,1.2506
1.0415,1.2482
1.0442,1.2458
1.0469,1.2433
1.0495,1.2409
1.0522,1.2385
1.0549,1.2361
1.0575,1.2337
1.0602,1.2313
1.0629,1.2289
1.0655,1.2265
1.0682,1.2241
1.0708,1.2217
1.0735,1.2194
1.0761,1.217
1.0788,1.2146
1.0814,1.2123
