theta1,theta2
1.1065,2.0418
1.1004,2.0421
1.0943,2.0424
1.0883,2.0427
1.0823,2.043
1.0763,2.0432
1.0703,2.0433
1.0644,2.0434
1.0585,2.0435
1.0526,2.0435
1.0467,2.0435
1.0409,2.0434
1.0351,2.0433
1.0293,2.0432
1.0236,2.043
1.0179,2.0428
1.0122,2.0425
1.0065,2.0422
1.0009,2.0418
0.99532,2.0414
0.98976,2.0409
0.98424,2.0404
0.97874,2.0399
0.97328,2.0393
0.96784,2.0387
0.96245,2.038
0.95708,2.0373
0.95175,2.0366
0.94646,2.0358
0.94119,2.035
0.93597,2.0341
0.93078,2.0332
0.92562,2.0322
0.9205,2.0312
0.91541,2.0302
0.91036,2.0291
0.90535,2.0279
0.90038,2.0268
0.89544,2.0256
0.89054,2.0243
0.88568,2.023
0.88085,2.0217
0.87606,2.0203
0.87131,2.0189
0.8666,2.0174
0.86193,2.0159
0.8573,2.0143
0.85271,2.0127
0.84815,2.0111
0.84364,2.0094
0.83917,2.0077
0.83473,2.006
0.83034,2.0042
0.82598,2.0023
0.82167,2.0005
0.8174,1.9986
0.81317,1.9966
0.80898,1.9946
0.80483,1.9926
0.80072,1.9905
0.79665,1.9884
0.79263,1.9862
0.78864,1.984
0.7847,1.9818
0.7808,1.9795
0.77694,1.9772
0.77313,1.9748
0.76935,1.9724
0.76562,1.97
0.76193,1.9675
0.75829,1.965
0.75468,1.9625
0.75112,1.9599
0.7476,1.9573
0.74412,1.9546
0.74069,1.9519
0.7373,1.9491
0.73395,1.9464
0.73064,1.9435
0.72738,1.9407
0.72738,1.9407
0.73377,1.9389
0.74017,1.937
0.74658,1.9351
0.753,1.9332
0.75943,1.9312
0.76586,1.9292
0.77231,1.9272
0.77876,1.9251
0.78523,1.923
0.7917,1.9208
0.79817,1.9186
0.80466,1.9163
0.81115,1.9141
0.81765,1.9117
0.82416,1.9094
0.83067,1.907
0.83719,1.9045
0.84371,1.9021
0.85024,1.8995
0.85677,1.897
0.86331,1.8944
0.86985,1.8918
0.8764,1.8891
0.88295,1.8864
0.88951,1.8836
0.89607,1.8809
0.90263,1.878
0.9092,1.8752
0.91577,1.8723
0.92234,1.8694
0.92891,1.8664
0.93549,1.8634
0.94207,1.8603
0.94865,1.8573
0.95524,1.8541
0.96182,1.851
0.96841,1.8478
0.975,1.8446
0.98159,1.8413
0.98818,1.838
0.99477,1.8346
1.0014,1.8313
1.008,1.8279
1.0146,1.8244
1.0212,1.8209
1.0277,1.8174
1.0343,1.8138
1.0409,1.8102
1.0475,1.8066
1.0541,1.8029
1.0607,1.7992
1.0673,1.7955
1.0739,1.7917
1.0805,1.7879
1.0871,1.7841
1.0937,1.7802
1.1003,1.7763
1.1069,1.7723
1.1135,1.7683
1.1201,1.7643
1.1267,1.7602
1.1333,1.7561
1.1398,1.752
1.1464,1.7478
1.153,1.7436
1.1596,1.7394
1.1662,1.7351
1.1728,1.7308
1.1794,1.7264
1.1859,1.722
1.1925,1.7176
1.1991,1.7131
1.2057,1.7086
1.2123,1.7041
1.2188,1.6996
1.2254,1.6949
1.232,1.6903
1.2386,1.6856
1.2451,1.6809
1.2451,1.6809
1.239,1.6888
1.2328,1.6966
1.2266,1.7044
1.2205,1.7122
1.2143,1.72
1.2081,1.7277
1.2019,1.7354
