theta1,theta2
0.6587,2.1232
0.66356,2.1161
0.66842,2.1089
0.67326,2.1018
0.67811,2.0946
0.68294,2.0874
0.68777,2.0802
0.69259,2.073
0.69741,2.0658
0.70223,2.0585
0.70704,2.0513
0.71184,2.044
0.71664,2.0367
0.72144,2.0294
0.72624,2.0221
0.73103,2.0148
0.73582,2.0074
0.74061,2
0.74539,1.9927
0.75018,1.9853
0.75496,1.9778
0.75974,1.9704
0.76452,1.9629
0.7693,1.9555
0.77408,1.948
0.77886,1.9405
0.78365,1.933
0.78843,1.9254
0.79321,1.9179
0.798,1.9103
0.80278,1.9027
0.80757,1.895
0.81236,1.8874
0.81715,1.8797
0.82195,1.8721
0.82675,1.8644
0.83155,1.8566
0.83636,1.8489
0.84117,1.8411
0.84598,1.8333
0.8508,1.8255
0.85562,1.8177
0.86045,1.8098
0.86529,1.8019
0.87013,1.794
0.87497,1.7861
0.87983,1.7781
0.88468,1.7701
0.88955,1.7621
0.89442,1.7541
0.8993,1.746
0.90419,1.7379
0.90909,1.7298
0.91399,1.7217
0.91891,1.7135
0.92383,1.7053
0.92876,1.6971
0.9337,1.6888
0.93866,1.6805
0.94362,1.6722
0.94859,1.6638
0.95358,1.6555
0.95857,1.6471
0.96358,1.6386
0.9686,1.6301
0.97363,1.6216
0.97868,1.6131
0.98374,1.6045
0.98881,1.5959
0.9939,1.5872
0.999,1.5785
1.0041,1.5698
1.0092,1.561
1.0144,1.5522
1.0196,1.5434
1.0247,1.5345
1.0299,1.5256
1.0351,1.5166
1.0404,1.5076
1.0456,1.4986
1.0509,1.4895
1.0562,1.4803
1.0615,1.4712
1.0668,1.4619
1.0722,1.4526
1.0776,1.4433
1.083,1.434
1.0884,1.4245
1.0938,1.415
1.0993,1.4055
1.1048,1.3959
1.1103,1.3863
1.1158,1.3766
1.1214,1.3669
1.127,1.3571
1.1326,1.3472
1.1383,1.3373
1.1439,1.3273
1.1497,1.3172
1.1554,1.3071
1.1612,1.2969
1.167,1.2866
1.1728,1.2763
1.1787,1.2659
1.1846,1.2554
1.1906,1.2449
1.1966,1.2343
1.2026,1.2236
1.2087,1.2128
1.2148,1.2019
1.2209,1.191
1.2271,1.1799
1.2334,1.1688
1.2397,1.1575
1.246,1.1462
1.2524,1.1348
1.2589,1.1232
1.2654,1.1116
1.2719,1.0999
1.2785,1.088
1.2852,1.076
1.2919,1.0639
1.2987,1.0517
1.3056,1.0393
1.3125,1.0268
1.3125,1.0268
1.3089,1.0371
1.3054,1.0472
1.3019,1.0572
1.2985,1.0671
1.2952,1.0769
1.2919,1.0867
1.2887,1.0963
1.2855,1.1058
1.2824,1.1153
1.2793,1.1247
1.2763,1.1339
1.2734,1.1432
1.2705,1.1523
1.2677,1.1613
1.2649,1.1703
1.2622,1.1792
1.2595,1.188
1.2569,1.1968
1.2543,1.2054
1.2517,1.2141
1.2493,1.2226
1.2468,1.2311
1.2444,1.2395
1.2421,1.2478
1.2398,1.2561
1.2376,1.2644
1.2353,1.2725
1.2332,1.2806
1.2311,1.2887
1.229,1.2966
1.227,1.3046
1.225,1.3125
1.223,1.3203
1.2211,1.328
1.2193,1.3357
1.2175,1.3434
1.2157,1.351
1.214,1.3586
1.2123,1.3661
1.2106,1.3735
1.209,1.3809
1.2074,1.3883
1.2059,1.3956
1.2044,1.4028
1.203,1.41
1.2016,1.4172
1.2002,1.4243
1.1989,1.4314
1.1976,1.4384
1.1963,1.4454
1.1951,1.4523
1.1939,1.4592
1.1928,1.4661
1.1917,1.4729
1.1906,1.4796
1.1896,1.4864
1.1886,1.4931
1.1877,1.4997
1.1867,1.5063
1.1859,1.5128
1.185,1.5194
1.1842,1.5258
1.1835,1.5323
1.1828,1.5387
1.1821,1.545
1.1814,1.5514
1.1808,1.5576
1.1803,1.5639
1.1797,1.5701
1.1792,1.5763
1.1788,1.5824
1.1783,1.5885
1.178,1.5945
1.1776,1.6006
1.1773,1.6066
1.177,1.6125
1.1768,1.6184
1.1766,1.6243
1.1765,1.6301
1.1763,1.6359
1.1762,1.6417
1.1762,1.6474
1.1762,1.6531
1.1762,1.6588
1.1763,1.6644
1.1764,1.67
1.1766,1.6755
1.1767,1.6811
1.177,1.6866
1.1772,1.692
1.1775,1.6974
1.1779,1.7028
1.1782,1.7081
1.1786,1.7135
1.1791,1.7187
1.1796,1.724
1.1801,1.7292
1.1807,1.7344
1.1813,1.7395
1.1819,1.7446
1.1826,1.7497
1.1834,1.7548
1.1841,1.7598
1.1849,1.7647
1.1858,1.7697
1.1867,1.7746
1.1876,1.7795
1.1885,1.7843
1.1895,1.7891
1.1906,1.7939
1.1917,1.7986
1.1928,1.8033
1.194,1.808
1.1952,1.8126
1.1964,1.8172
1.1977,1.8218
1.199,1.8264
1.2004,1.8309
1.2018,1.8353
1.2033,1.8398
1.2048,1.8442
1.2063,1.8485
1.2079,1.8529
1.2095,1.8572
1.2112,1.8614
1.2129,1.8657
1.2146,1.8699
1.2164,1.874
1.2182,1.8782
1.2201,1.8823
1.222,1.8863
1.224,1.8904
1.226,1.8944
1.228,1.8983
1.2301,1.9022
1.2322,1.9061
1.2344,1.91
1.2366,1.9138
1.2389,1.9176
1.2412,1.9213
1.2435,1.9251
1.2459,1.9287
1.2483,1.9324
1.2508,1.936
1.2533,1.9396
1.2559,1.9431
1.2585,1.9466
1.2612,1.9501
1.2639,1.9535
1.2666,1.9569
1.2694,1.9603
1.2722,1.9636
1.2751,1.9669
1.278,1.9701
1.281,1.9733
1.284,1.9765
1.287,1.9797
1.2901,1.9828
1.2933,1.9858
1.2965,1.9889
1.2997,1.9918
1.303,1.9948
1.3063,1.9977
1.3097,2.0006
1.3131,2.0034
1.3165,2.0062
1.3201,2.009
1.3236,2.0117
1.3272,2.0144
1.3308,2.0171
1.3345,2.0197
1.3382,2.0222
1.342,2.0248
1.3458,2.0273
1.3497,2.0297
1.3536,2.0321
1.3575,2.0345
1.3615,2.0369
1.3656,2.0392
1.3696,2.0414
1.3738,2.0436
1.3779,2.0458
1.3822,2.048
1.3864,2.0501
1.3907,2.0521
1.3951,2.0541
1.3994,2.0561
1.4039,2.058
1.4084,2.0599
1.4129,2.0618
1.4174,2.0636
1.422,2.0654
1.4267,2.0671
1.4314,2.0688
1.4361,2.0705
1.4409,2.0721
1.4457,2.0736
1.4505,2.0752
1.4554,2.0766
