theta1,theta2
1.448,1.9634
1.4519,1.949
1.456,1.9345
1.4601,1.9199
1.4645,1.9052
1.4689,1.8903
1.4734,1.8754
1.4781,1.8604
1.4829,1.8452
1.4879,1.83
1.4929,1.8146
1.4981,1.7991
1.5034,1.7835
1.5088,1.7678
1.5143,1.7519
1.52,1.7359
1.5258,1.7198
1.5317,1.7035
1.5377,1.6871
1.5438,1.6706
1.5501,1.6539
1.5565,1.6371
1.563,1.6201
1.5697,1.6029
1.5764,1.5856
1.5833,1.5682
1.5904,1.5505
1.5975,1.5327
1.6048,1.5147
1.6123,1.4965
1.6198,1.4781
1.6276,1.4595
1.6354,1.4407
1.6434,1.4216
1.6516,1.4024
1.6599,1.3829
1.6599,1.3829
1.6541,1.3786
1.6483,1.3742
1.6427,1.3695
1.6372,1.3647
1.6318,1.3598
1.6266,1.3546
1.6215,1.3493
1.6166,1.3437
1.6118,1.338
1.6071,1.3321
1.6026,1.326
1.5982,1.3198
1.5939,1.3133
1.5898,1.3067
1.5858,1.2998
1.582,1.2928
1.5783,1.2856
1.5748,1.2782
1.5715,1.2706
1.5682,1.2627
1.5652,1.2547
1.5623,1.2465
1.5595,1.2381
1.5569,1.2295
1.5545,1.2206
1.5522,1.2116
1.5501,1.2023
1.5481,1.1928
1.5463,1.1831
1.5447,1.1732
1.5433,1.163
1.542,1.1526
1.5409,1.142
1.54,1.1311
1.5392,1.12
1.5387,1.1086
1.5383,1.097
1.5381,1.0851
1.5381,1.0729
1.5383,1.0605
1.5388,1.0478
1.5394,1.0347
1.5402,1.0214
1.5412,1.0078
1.5425,0.9938
1.544,0.9795
1.5457,0.96485
1.5477,0.94984
1.5499,0.93445
1.5499,0.93445
1.536,0.94791
1.5223,0.96103
1.5087,0.97383
1.4952,0.98631
1.4818,0.99848
1.4686,1.0104
1.4555,1.0219
1.4424,1.0332
1.4295,1.0443
1.4167,1.055
1.404,1.0655
1.3913,1.0758
1.3788,1.0858
1.3664,1.0955
1.354,1.105
1.3418,1.1143
1.3296,1.1233
1.3175,1.1321
1.3055,1.1407
1.2935,1.149
1.2817,1.1572
1.2699,1.1651
1.2582,1.1728
1.2466,1.1803
1.2351,1.1876
1.2236,1.1947
1.2122,1.2015
1.2009,1.2082
1.1897,1.2147
1.1785,1.221
1.1674,1.227
1.1564,1.2329
1.1455,1.2386
1.1347,1.2441
1.1239,1.2494
1.1132,1.2545
1.1025,1.2595
1.092,1.2642
1.0815,1.2687
1.0711,1.2731
1.0608,1.2773
1.0506,1.2813
1.0404,1.2851
1.0303,1.2887
1.0203,1.2921
1.0104,1.2954
1.0006,1.2985
0.99083,1.3014
0.98116,1.3041
0.98116,1.3041
0.96678,1.3239
0.95249,1.3435
0.93828,1.3628
0.92414,1.3818
0.91006,1.4007
0.89604,1.4192
0.88208,1.4376
0.86817,1.4557
0.85429,1.4736
0.84046,1.4913
0.82666,1.5089
0.81288,1.5262
0.79913,1.5433
0.78539,1.5603
0.77167,1.5771
0.75796,1.5937
0.74425,1.6101
0.73054,1.6264
0.71683,1.6426
0.70311,1.6585
0.68939,1.6744
0.67564,1.69
0.66188,1.7056
0.6481,1.721
0.63429,1.7362
0.62045,1.7513
0.60657,1.7663
0.59266,1.7812
0.57871,1.7959
0.56472,1.8105
0.55068,1.825
0.53658,1.8393
0.52243,1.8535
0.50823,1.8676
0.49396,1.8816
0.47962,1.8955
0.46522,1.9092
0.45075,1.9228
0.43619,1.9364
0.42156,1.9498
0.40684,1.963
0.39204,1.9762
0.37715,1.9893
0.36216,2.0022
0.34707,2.015
0.33188,2.0278
0.31659,2.0404
0.30119,2.0529
0.28567,2.0652
