theta1,theta2
0.28567,2.0652
0.28873,2.0628
0.29179,2.0604
0.29485,2.0579
0.29789,2.0555
0.30094,2.0531
0.30398,2.0506
0.30702,2.0482
0.31005,2.0457
0.31307,2.0432
0.3161,2.0408
0.31912,2.0383
0.32213,2.0358
0.32514,2.0333
0.32815,2.0309
0.33115,2.0284
0.33415,2.0259
0.33714,2.0234
0.34013,2.0209
0.34312,2.0184
0.3461,2.0159
0.34908,2.0133
0.35205,2.0108
0.35502,2.0083
0.35799,2.0058
0.36095,2.0032
0.36391,2.0007
0.36686,1.9982
0.36982,1.9956
0.37276,1.9931
0.37571,1.9905
0.37865,1.988
0.38158,1.9854
0.38452,1.9828
0.38745,1.9803
0.39037,1.9777
0.39329,1.9751
0.39621,1.9725
0.39913,1.9699
0.40204,1.9673
0.40495,1.9647
0.40785,1.9621
0.41075,1.9595
0.41365,1.9569
0.41655,1.9543
0.41944,1.9517
0.42233,1.9491
0.42521,1.9464
0.42809,1.9438
0.43097,1.9412
0.43385,1.9385
0.43672,1.9359
0.43959,1.9332
0.44246,1.9306
0.44532,1.9279
0.44818,1.9252
0.45104,1.9226
0.45389,1.9199
0.45674,1.9172
0.45959,1.9145
0.46244,1.9119
0.46528,1.9092
0.46812,1.9065
0.47096,1.9038
0.47379,1.9011
0.47662,1.8983
0.47945,1.8956
0.48228,1.8929
0.4851,1.8902
0.48792,1.8875
0.49074,1.8847
0.49356,1.882
0.49637,1.8793
0.49918,1.8765
0.50199,1.8738
0.5048,1.871
0.5076,1.8682
0.5104,1.8655
0.5132,1.8627
0.51599,1.8599
0.51879,1.8572
0.52158,1.8544
0.52437,1.8516
0.52716,1.8488
0.52994,1.846
0.53273,1.8432
0.53551,1.8404
0.53828,1.8376
0.54106,1.8348
0.54383,1.8319
0.54661,1.8291
0.54938,1.8263
0.55215,1.8234
0.55491,1.8206
0.55768,1.8178
0.56044,1.8149
0.5632,1.8121
0.56596,1.8092
0.56871,1.8063
0.57147,1.8035
0.57422,1.8006
0.57697,1.7977
0.57972,1.7948
0.58247,1.7919
0.58522,1.789
0.58796,1.7861
0.59071,1.7832
0.59345,1.7803
0.59619,1.7774
0.59893,1.7745
0.60166,1.7716
0.6044,1.7686
0.60713,1.7657
0.60987,1.7628
0.6126,1.7598
0.61533,1.7569
0.61805,1.7539
0.62078,1.751
0.62351,1.748
0.62623,1.745
0.62896,1.7421
0.63168,1.7391
0.6344,1.7361
0.63712,1.7331
0.63984,1.7301
0.64255,1.7271
0.64527,1.7241
0.64799,1.7211
0.6507,1.7181
0.65341,1.715
0.65613,1.712
0.65884,1.709
0.66155,1.7059
0.66426,1.7029
0.66697,1.6998
0.66968,1.6968
0.67238,1.6937
0.67509,1.6907
0.6778,1.6876
0.6805,1.6845
0.68321,1.6814
0.68591,1.6783
0.68861,1.6752
0.69132,1.6721
0.69402,1.669
0.69672,1.6659
0.69942,1.6628
0.70212,1.6597
0.70482,1.6566
0.70752,1.6534
0.71022,1.6503
0.71292,1.6471
0.71562,1.644
0.71832,1.6408
0.72102,1.6376
0.72371,1.6345
0.72641,1.6313
0.72911,1.6281
0.73181,1.6249
0.73451,1.6217
0.7372,1.6185
0.7399,1.6153
0.7426,1.6121
0.74529,1.6089
0.74799,1.6057
0.75069,1.6024
0.75339,1.5992
0.75608,1.5959
0.75878,1.5927
0.76148,1.5894
0.76418,1.5862
0.76688,1.5829
0.76958,1.5796
0.77227,1.5763
0.77497,1.573
0.77767,1.5697
0.78037,1.5664
0.78308,1.5631
0.78578,1.5598
0.78848,1.5565
0.79118,1.5532
0.79388,1.5498
0.79659,1.5465
0.79929,1.5431
0.802,1.5398
0.8047,1.5364
0.80741,1.533
0.81012,1.5296
0.81282,1.5263
0.81553,1.5229
0.81824,1.5195
0.82095,1.5161
0.82367,1.5126
0.82638,1.5092
0.82909,1.5058
0.83181,1.5023
0.83452,1.4989
0.83724,1.4954
0.83996,1.492
0.84268,1.4885
0.8454,1.485
0.84812,1.4816
0.85085,1.4781
0.85357,1.4746
0.8563,1.4711
0.85903,1.4675
0.86175,1.464
0.86449,1.4605
0.86722,1.4569
0.86995,1.4534
0.87269,1.4498
0.87543,1.4463
0.87816,1.4427
0.88091,1.4391
0.88365,1.4355
0.88639,1.4319
0.88914,1.4283
0.89189,1.4247
0.89464,1.4211
0.89739,1.4175
0.90015,1.4138
0.9029,1.4102
0.90566,1.4065
0.90842,1.4028
0.91119,1.3992
0.91395,1.3955
0.91672,1.3918
0.91949,1.3881
0.92227,1.3844
0.92504,1.3806
0.92782,1.3769
0.9306,1.3732
0.93338,1.3694
0.93617,1.3656
0.93896,1.3619
0.94175,1.3581
0.94455,1.3543
0.94734,1.3505
0.95014,1.3467
0.95295,1.3429
0.95575,1.339
0.95856,1.3352
0.96138,1.3313
0.96419,1.3275
0.96701,1.3236
0.96984,1.3197
0.97266,1.3158
0.97549,1.3119
0.97833,1.308
0.98116,1.3041
0.98116,1.3041
0.98306,1.3036
0.98496,1.303
0.98686,1.3025
0.98877,1.3019
0.99067,1.3014
0.99259,1.3008
0.9945,1.3003
0.99642,1.2997
0.99834,1.2991
1.0003,1.2986
1.0022,1.298
1.0041,1.2974
1.0061,1.2968
1.008,1.2962
1.0099,1.2955
1.0119,1.2949
1.0138,1.2943
1.0158,1.2936
1.0177,1.293
1.0197,1.2923
1.0217,1.2917
1.0236,1.291
1.0256,1.2903
1.0276,1.2897
1.0295,1.289
1.0315,1.2883
1.0335,1.2876
1.0355,1.2869
1.0374,1.2861
1.0394,1.2854
1.0414,1.2847
1.0434,1.284
1.0454,1.2832
1.0474,1.2825
1.0494,1.2817
1.0514,1.2809
1.0534,1.2802
1.0555,1.2794
1.0575,1.2786
1.0595,1.2778
1.0615,1.277
1.0635,1.2762
1.0656,1.2754
1.0676,1.2745
1.0696,1.2737
1.0717,1.2729
1.0737,1.272
1.0758,1.2712
1.0778,1.2703
1.0798,1.2694
1.0819,1.2686
1.084,1.2677
1.086,1.2668
1.0881,1.2659
1.0901,1.265
1.0922,1.2641
1.0943,1.2632
1.0963,1.2622
1.0984,1.2613
1.1005,1.2604
1.1026,1.2594
1.1047,1.2585
1.1068,1.2575
1.1089,1.2565
1.1109,1.2556
1.113,1.2546
1.1151,1.2536
1.1172,1.2526
1.1194,1.2516
1.1215,1.2506
1.1236,1.2496
1.1257,1.2485
1.1278,1.2475
1.1299,1.2465
1.132,1.2454
1.1342,1.2443
1.1363,1.2433
1.1384,1.2422
1.1406,1.2411
1.1427,1.24
1.1449,1.239
1.147,1.2379
1.1491,1.2367
1.1513,1.2356
1.1534,1.2345
1.1556,1.2334
1.1578,1.2322
1.1599,1.2311
1.1621,1.2299
1.1643,1.2288
1.1664,1.2276
1.1686,1.2264
1.1708,1.2252
1.173,1.224
1.1751,1.2228
1.1773,1.2216
1.1795,1.2204
1.1817,1.2192
1.1839,1.218
1.1861,1.2167
1.1883,1.2155
1.1905,1.2142
