theta1,theta2
0.6868,2.2119
0.6902,2.2108
0.6936,2.2097
0.69699,2.2086
0.70039,2.2075
0.70378,2.2064
0.70718,2.2053
0.71057,2.2041
0.71396,2.203
0.71735,2.2019
0.72074,2.2007
0.72413,2.1996
0.72752,2.1984
0.7309,2.1972
0.73429,2.1961
0.73767,2.1949
0.74105,2.1937
0.74443,2.1925
0.74781,2.1913
0.75119,2.1901
0.75456,2.1888
0.75794,2.1876
0.76131,2.1864
0.76468,2.1851
0.76805,2.1839
0.77142,2.1826
0.77479,2.1813
0.77815,2.1801
0.78152,2.1788
0.78488,2.1775
0.78824,2.1762
0.7916,2.1749
0.79495,2.1736
0.79831,2.1723
0.80166,2.171
0.80501,2.1696
0.80836,2.1683
0.81171,2.167
0.81505,2.1656
0.8184,2.1643
0.82174,2.1629
0.82508,2.1615
0.82841,2.1602
0.83175,2.1588
0.83508,2.1574
0.83841,2.156
0.84174,2.1546
0.84507,2.1532
0.84839,2.1518
0.85171,2.1503
0.85503,2.1489
0.85835,2.1475
0.86167,2.146
0.86498,2.1446
0.86829,2.1431
0.8716,2.1416
0.8749,2.1402
0.87821,2.1387
0.88151,2.1372
0.88481,2.1357
0.88811,2.1342
0.8914,2.1327
0.89469,2.1312
0.89798,2.1297
0.90127,2.1282
0.90455,2.1266
0.90783,2.1251
0.91111,2.1236
0.91439,2.122
0.91766,2.1205
0.92094,2.1189
0.92421,2.1173
0.92747,2.1157
0.93074,2.1142
0.934,2.1126
0.93726,2.111
0.94051,2.1094
0.94377,2.1078
0.94702,2.1062
0.95027,2.1045
0.95351,2.1029
0.95675,2.1013
0.96,2.0996
0.96323,2.098
0.96647,2.0964
0.9697,2.0947
0.97293,2.093
0.97616,2.0914
0.97938,2.0897
0.9826,2.088
0.98582,2.0863
0.98904,2.0846
0.99225,2.0829
0.99546,2.0812
0.99867,2.0795
1.0019,2.0778
1.0051,2.0761
1.0083,2.0743
1.0115,2.0726
1.0147,2.0709
1.0179,2.0691
1.021,2.0673
1.0242,2.0656
1.0274,2.0638
1.0306,2.062
1.0338,2.0603
1.0369,2.0585
1.0401,2.0567
1.0433,2.0549
1.0465,2.0531
1.0496,2.0513
1.0528,2.0495
1.0559,2.0477
1.0591,2.0458
1.0622,2.044
1.0654,2.0422
1.0685,2.0403
1.0717,2.0385
1.0748,2.0366
1.078,2.0347
1.0811,2.0329
1.0842,2.031
1.0874,2.0291
1.0905,2.0272
1.0936,2.0254
1.0967,2.0235
1.0998,2.0216
1.103,2.0197
1.1061,2.0177
1.1092,2.0158
1.1123,2.0139
1.1154,2.012
1.1185,2.01
1.1216,2.0081
1.1247,2.0061
1.1278,2.0042
1.1309,2.0022
1.134,2.0003
1.137,1.9983
1.1401,1.9963
1.1432,1.9943
1.1432,1.9943
1.1432,1.9919
1.1432,1.9895
1.1433,1.9871
1.1433,1.9846
1.1434,1.9822
1.1434,1.9798
1.1435,1.9773
1.1435,1.9749
1.1436,1.9724
1.1437,1.97
1.1438,1.9675
1.1439,1.965
1.144,1.9626
1.1441,1.9601
1.1442,1.9576
1.1443,1.9551
1.1445,1.9526
1.1446,1.9501
1.1447,1.9476
1.1449,1.9451
1.1451,1.9426
1.1452,1.9401
1.1454,1.9376
1.1456,1.935
1.1458,1.9325
1.146,1.93
1.1462,1.9274
1.1464,1.9249
1.1466,1.9223
1.1468,1.9198
1.147,1.9172
1.1473,1.9147
1.1475,1.9121
1.1477,1.9095
1.148,1.907
1.1483,1.9044
1.1485,1.9018
1.1488,1.8992
1.1491,1.8966
1.1494,1.894
1.1497,1.8914
1.15,1.8888
1.1503,1.8862
1.1506,1.8835
1.1509,1.8809
1.1512,1.8783
1.1516,1.8756
1.1519,1.873
1.1522,1.8703
1.1526,1.8677
1.153,1.865
1.1533,1.8624
1.1537,1.8597
1.1541,1.857
1.1544,1.8544
1.1548,1.8517
1.1552,1.849
1.1556,1.8463
1.156,1.8436
1.1565,1.8409
1.1569,1.8382
1.1573,1.8355
1.1577,1.8328
1.1582,1.8301
1.1586,1.8273
1.1591,1.8246
1.1595,1.8219
1.16,1.8191
1.1605,1.8164
1.161,1.8136
1.1614,1.8109
1.1619,1.8081
1.1624,1.8054
1.1629,1.8026
1.1634,1.7998
1.164,1.797
1.1645,1.7942
1.165,1.7914
1.1655,1.7887
1.1661,1.7859
1.1666,1.783
1.1672,1.7802
1.1677,1.7774
1.1683,1.7746
1.1689,1.7718
1.1694,1.7689
1.17,1.7661
1.1706,1.7632
1.1712,1.7604
1.1718,1.7575
1.1724,1.7547
1.173,1.7518
1.1736,1.7489
1.1742,1.7461
1.1749,1.7432
1.1755,1.7403
1.1761,1.7374
1.1768,1.7345
1.1774,1.7316
1.1781,1.7287
1.1788,1.7258
1.1794,1.7229
1.1801,1.7199
1.1808,1.717
1.1815,1.7141
1.1822,1.7111
1.1829,1.7082
1.1836,1.7052
1.1843,1.7023
1.185,1.6993
1.1857,1.6963
1.1865,1.6934
1.1872,1.6904
1.1879,1.6874
1.1887,1.6844
1.1894,1.6814
1.1902,1.6784
1.1909,1.6754
1.1917,1.6724
1.1925,1.6694
1.1933,1.6663
1.1941,1.6633
1.1949,1.6603
1.1957,1.6572
1.1965,1.6542
1.1973,1.6511
1.1981,1.648
1.1989,1.645
1.1997,1.6419
1.2006,1.6388
1.2014,1.6357
1.2023,1.6326
1.2031,1.6295
1.204,1.6264
1.2048,1.6233
1.2057,1.6202
1.2066,1.6171
1.2075,1.6139
1.2083,1.6108
1.2092,1.6077
1.2092,1.6077
1.2066,1.6095
1.2039,1.6113
1.2013,1.6131
1.1986,1.6149
1.1959,1.6166
1.1933,1.6184
1.1906,1.6202
1.188,1.6219
1.1853,1.6237
1.1827,1.6254
1.18,1.6272
1.1773,1.6289
1.1747,1.6306
1.172,1.6324
1.1694,1.6341
1.1667,1.6358
1.1641,1.6375
1.1614,1.6392
1.1588,1.6409
1.1561,1.6425
1.1535,1.6442
1.1508,1.6459
1.1482,1.6475
1.1455,1.6492
1.1429,1.6509
1.1402,1.6525
1.1376,1.6541
1.135,1.6558
1.1323,1.6574
1.1297,1.659
1.127,1.6606
1.1244,1.6622
1.1217,1.6638
1.1191,1.6654
1.1165,1.667
1.1138,1.6686
1.1112,1.6701
1.1085,1.6717
1.1059,1.6732
1.1033,1.6748
1.1006,1.6763
1.098,1.6779
1.0954,1.6794
1.0927,1.6809
1.0901,1.6824
1.0875,1.684
1.0848,1.6855
1.0822,1.687
1.0796,1.6884
1.0769,1.6899
1.0743,1.6914
1.0717,1.6929
1.069,1.6943
1.0664,1.6958
1.0638,1.6973
1.0612,1.6987
1.0585,1.7001
1.0559,1.7016
1.0533,1.703
1.0507,1.7044
1.048,1.7058
1.0454,1.7072
1.0428,1.7086
1.0402,1.71
1.0376,1.7114
1.0349,1.7128
1.0323,1.7142
1.0297,1.7155
1.0271,1.7169
1.0245,1.7183
1.0219,1.7196
1.0193,1.7209
1.0166,1.7223
1.014,1.7236
1.0114,1.7249
1.0088,1.7262
1.0062,1.7276
1.0036,1.7289
1.001,1.7302
0.99839,1.7314
0.99578,1.7327
0.99318,1.734
0.99058,1.7353
0.98798,1.7365
0.98538,1.7378
0.98278,1.739
0.98018,1.7403
0.97758,1.7415
0.97498,1.7427
0.97239,1.744
0.96979,1.7452
0.9672,1.7464
0.96461,1.7476
0.96202,1.7488
0.95943,1.75
0.95684,1.7512
0.95425,1.7523
0.95166,1.7535
0.94908,1.7547
0.9465,1.7558
0.94391,1.757
0.94133,1.7581
0.93875,1.7593
0.93617,1.7604
0.93359,1.7615
0.93101,1.7626
0.92844,1.7637
0.92586,1.7648
0.92329,1.7659
0.92072,1.767
0.91815,1.7681
0.91558,1.7692
0.91301,1.7703
0.91044,1.7713
0.90788,1.7724
0.90532,1.7734
0.90275,1.7745
0.90019,1.7755
0.89763,1.7765
0.89507,1.7776
0.89252,1.7786
0.88996,1.7796
0.88741,1.7806
0.88486,1.7816
0.8823,1.7826
0.87976,1.7836
0.87721,1.7845
0.87466,1.7855
0.87212,1.7865
0.86957,1.7874
0.86703,1.7884
0.86449,1.7893
0.86195,1.7903
0.85942,1.7912
0.85688,1.7921
0.85435,1.793
0.85182,1.7939
0.84929,1.7949
0.84676,1.7957
0.84423,1.7966
0.84423,1.7966
0.84285,1.7999
0.84148,1.8031
0.8401,1.8063
0.83873,1.8095
0.83737,1.8127
0.836,1.8159
0.83465,1.8191
0.83329,1.8223
0.83194,1.8255
0.83059,1.8287
0.82925,1.8319
0.82791,1.835
0.82657,1.8382
0.82524,1.8414
0.82391,1.8445
0.82258,1.8477
0.82126,1.8509
0.81994,1.854
0.81862,1.8572
0.81731,1.8603
0.816,1.8634
0.8147,1.8666
0.8134,1.8697
0.8121,1.8728
0.8108,1.8759
0.80951,1.8791
0.80823,1.8822
0.80694,1.8853
0.80566,1.8884
0.80439,1.8915
0.80311,1.8946
0.80184,1.8977
0.80058,1.9008
0.79932,1.9039
0.79806,1.907
0.7968,1.91
0.79555,1.9131
0.7943,1.9162
0.79306,1.9192
0.79182,1.9223
0.79058,1.9254
0.78935,1.9284
0.78812,1.9315
0.78689,1.9345
0.78567,1.9376
0.78445,1.9406
0.78323,1.9437
0.78202,1.9467
0.78081,1.9497
0.77961,1.9527
0.7784,1.9558
0.77721,1.9588
0.77601,1.9618
0.77482,1.9648
0.77364,1.9678
0.77245,1.9708
0.77127,1.9738
0.7701,1.9768
0.76892,1.9798
0.76775,1.9828
0.76659,1.9858
0.76543,1.9888
0.76427,1.9918
0.76311,1.9948
0.76196,1.9977
0.76082,2.0007
0.75967,2.0037
0.75853,2.0066
0.7574,2.0096
0.75627,2.0126
0.75514,2.0155
0.75401,2.0185
0.75289,2.0214
0.75177,2.0244
0.75066,2.0273
0.74955,2.0302
0.74844,2.0332
0.74734,2.0361
0.74624,2.039
0.74515,2.0419
0.74406,2.0449
0.74297,2.0478
0.74189,2.0507
0.74081,2.0536
0.73973,2.0565
0.73866,2.0594
0.73759,2.0623
0.73652,2.0652
0.73546,2.0681
0.73441,2.071
0.73335,2.0739
0.7323,2.0768
0.73126,2.0797
0.73022,2.0826
0.72918,2.0854
0.72815,2.0883
0.72712,2.0912
0.72609,2.0941
0.72507,2.0969
0.72405,2.0998
0.72304,2.1026
0.72203,2.1055
0.72103,2.1084
0.72002,2.1112
0.71903,2.1141
0.71803,2.1169
0.71704,2.1197
0.71606,2.1226
0.71508,2.1254
0.7141,2.1282
0.71313,2.1311
0.71216,2.1339
0.7112,2.1367
0.71024,2.1395
0.70928,2.1424
0.70833,2.1452
0.70738,2.148
0.70644,2.1508
0.7055,2.1536
0.70456,2.1564
0.70363,2.1592
0.70271,2.162
0.70179,2.1648
0.70087,2.1676
0.69996,2.1704
0.69905,2.1732
0.69814,2.176
0.69724,2.1787
0.69635,2.1815
0.69546,2.1843
0.69457,2.1871
0.69369,2.1898
0.69281,2.1926
0.69194,2.1954
0.69107,2.1981
0.69021,2.2009
0.68935,2.2036
0.6885,2.2064
0.68765,2.2091
0.6868,2.2119
