theta1,theta2
0.53438,2.0652
0.54139,2.0581
0.54837,2.051
0.55533,2.0439
0.56226,2.0367
0.56917,2.0295
0.57605,2.0223
0.58291,2.015
0.58975,2.0078
0.59657,2.0005
0.60337,1.9932
0.61014,1.9859
0.6169,1.9785
0.62364,1.9711
0.63036,1.9637
0.63706,1.9563
0.64374,1.9489
0.65041,1.9414
0.65706,1.9339
0.66369,1.9264
0.67031,1.9189
0.67692,1.9113
0.68351,1.9037
0.69008,1.8961
0.69665,1.8885
0.7032,1.8808
0.70974,1.8731
0.71626,1.8654
0.72278,1.8576
0.72928,1.8499
0.73578,1.8421
0.74226,1.8342
0.74874,1.8264
0.75521,1.8185
0.76167,1.8106
0.76812,1.8026
0.77457,1.7947
0.781,1.7867
0.78744,1.7786
0.79386,1.7706
0.80028,1.7625
0.8067,1.7544
0.81311,1.7462
0.81952,1.7381
0.82593,1.7298
0.83233,1.7216
0.83873,1.7133
0.84513,1.705
0.85153,1.6967
0.85793,1.6883
0.86433,1.6799
0.87072,1.6714
0.87712,1.6629
0.88352,1.6544
0.88993,1.6458
0.89633,1.6372
0.90274,1.6286
0.90915,1.6199
0.91556,1.6112
0.92198,1.6025
0.92198,1.6025
0.92775,1.6003
0.93354,1.5982
0.93934,1.596
0.94515,1.5937
0.95098,1.5914
0.95682,1.5891
0.96267,1.5867
0.96854,1.5843
0.97442,1.5818
0.98031,1.5793
0.98622,1.5768
0.99213,1.5742
0.99807,1.5715
1.004,1.5689
1.01,1.5661
1.0159,1.5634
1.0219,1.5606
1.0279,1.5577
1.0339,1.5548
1.0399,1.5519
1.046,1.5489
1.052,1.5459
1.0581,1.5428
1.0641,1.5397
1.0702,1.5366
1.0763,1.5334
1.0824,1.5301
1.0885,1.5268
1.0946,1.5235
1.1007,1.5202
1.1069,1.5167
1.113,1.5133
1.1192,1.5098
1.1253,1.5063
1.1315,1.5027
1.1377,1.499
1.1439,1.4954
1.1501,1.4916
1.1564,1.4879
1.1626,1.4841
1.1688,1.4802
1.1751,1.4763
1.1813,1.4724
1.1876,1.4684
1.1939,1.4644
1.2002,1.4603
1.2065,1.4562
1.2128,1.4521
1.2191,1.4478
1.2255,1.4436
1.2318,1.4393
1.2382,1.435
1.2445,1.4306
1.2509,1.4261
1.2573,1.4217
1.2637,1.4171
1.2701,1.4126
1.2765,1.4079
1.2829,1.4033
1.2829,1.4033
1.2835,1.4087
1.284,1.4141
1.2846,1.4195
1.2852,1.4248
1.2859,1.4301
1.2866,1.4353
1.2874,1.4405
1.2882,1.4456
