theta1,theta2
0.40395,2.0747
0.40591,2.0716
0.40788,2.0686
0.40987,2.0656
0.41186,2.0625
0.41387,2.0595
0.41588,2.0565
0.41791,2.0534
0.41995,2.0504
0.422,2.0474
0.42406,2.0443
0.42613,2.0413
0.42822,2.0382
0.43031,2.0352
0.43241,2.0321
0.43453,2.0291
0.43665,2.026
0.43879,2.023
0.44093,2.0199
0.44309,2.0168
0.44525,2.0138
0.44742,2.0107
0.44961,2.0076
0.4518,2.0046
0.454,2.0015
0.45621,1.9985
0.45844,1.9954
0.46067,1.9923
0.4629,1.9892
0.46515,1.9862
0.46741,1.9831
0.46967,1.98
0.47195,1.977
0.47423,1.9739
0.47652,1.9708
0.47882,1.9677
0.48113,1.9647
0.48345,1.9616
0.48577,1.9585
0.4881,1.9554
0.49044,1.9523
0.49279,1.9493
0.49514,1.9462
0.49751,1.9431
0.49988,1.94
0.50225,1.9369
0.50464,1.9339
0.50703,1.9308
0.50943,1.9277
0.51184,1.9246
0.51425,1.9215
0.51667,1.9185
0.5191,1.9154
0.52154,1.9123
0.52398,1.9092
0.52642,1.9062
0.52888,1.9031
0.53134,1.9
0.53381,1.8969
0.53628,1.8938
0.53876,1.8908
0.54125,1.8877
0.54374,1.8846
0.54624,1.8815
0.54874,1.8785
0.55125,1.8754
0.55376,1.8723
0.55629,1.8693
0.55881,1.8662
0.56135,1.8631
0.56388,1.86
0.56643,1.857
0.56897,1.8539
0.57153,1.8508
0.57409,1.8478
0.57665,1.8447
0.57922,1.8417
0.5818,1.8386
0.58437,1.8355
0.58696,1.8325
0.58955,1.8294
0.59214,1.8264
0.59474,1.8233
0.59734,1.8203
0.59995,1.8172
0.60256,1.8142
0.60518,1.8111
0.6078,1.8081
0.61042,1.805
0.61305,1.802
0.61568,1.799
0.61832,1.7959
0.62096,1.7929
0.62361,1.7899
0.62625,1.7868
0.62891,1.7838
0.63156,1.7808
0.63422,1.7777
0.63689,1.7747
0.63955,1.7717
0.64222,1.7687
0.6449,1.7657
0.64758,1.7627
0.65026,1.7597
0.65294,1.7566
0.65563,1.7536
0.65832,1.7506
0.66101,1.7476
0.66371,1.7446
0.66641,1.7416
0.66911,1.7387
0.67182,1.7357
0.67452,1.7327
0.67723,1.7297
0.67995,1.7267
0.68266,1.7237
0.68538,1.7208
0.6881,1.7178
