theta1,theta2
1.1065,2.0418
1.0942,2.0425
1.082,2.043
1.0699,2.0433
1.0579,2.0435
1.046,2.0435
1.0342,2.0433
1.0226,2.0429
1.011,2.0424
0.99962,2.0417
0.98834,2.0408
0.97719,2.0397
0.96618,2.0385
0.9553,2.0371
0.94456,2.0355
0.93397,2.0337
0.92351,2.0318
0.91321,2.0297
0.90305,2.0274
0.89305,2.0249
0.8832,2.0223
0.8735,2.0195
0.86396,2.0165
0.85459,2.0134
0.84537,2.0101
0.83632,2.0066
0.82743,2.003
0.81871,1.9992
0.81015,1.9952
0.80177,1.991
0.79355,1.9867
0.78551,1.9822
0.77763,1.9776
0.76993,1.9728
0.7624,1.9679
0.75505,1.9627
0.74787,1.9575
0.74086,1.952
0.73403,1.9464
0.72738,1.9407
0.72738,1.9407
0.74033,1.937
0.75333,1.9331
0.76636,1.9291
0.77943,1.9249
0.79253,1.9205
0.80566,1.916
0.81882,1.9113
0.832,1.9065
0.84521,1.9015
0.85845,1.8963
0.8717,1.891
0.88497,1.8855
0.89825,1.8799
0.91155,1.8742
0.92487,1.8682
0.93819,1.8621
0.95152,1.8559
0.96486,1.8495
0.97821,1.843
0.99156,1.8363
1.0049,1.8294
1.0183,1.8224
1.0316,1.8153
1.045,1.808
1.0584,1.8006
1.0717,1.793
1.0851,1.7852
1.0984,1.7774
1.1118,1.7693
1.1251,1.7612
1.1385,1.7528
1.1518,1.7444
1.1652,1.7357
1.1785,1.727
1.1918,1.7181
1.2052,1.709
1.2185,1.6998
1.2318,1.6904
1.2451,1.6809
1.2451,1.6809
1.2326,1.6968
1.2202,1.7126
1.2076,1.7283
1.1951,1.7438
1.1826,1.7592
1.17,1.7745
1.1575,1.7897
1.1449,1.8048
1.1322,1.8197
1.1195,1.8346
1.1068,1.8494
1.0941,1.864
1.0813,1.8786
1.0684,1.893
1.0555,1.9074
1.0426,1.9217
1.0296,1.9358
1.0165,1.9499
1.0033,1.9639
0.99012,1.9778
0.97683,1.9916
0.96346,2.0053
0.95,2.019
0.93646,2.0325
0.92282,2.046
0.90909,2.0594
0.89526,2.0727
0.88132,2.0859
0.86728,2.099
0.85312,2.1121
0.83883,2.1251
0.82443,2.1379
0.80989,2.1508
0.79522,2.1635
0.78041,2.1761
0.76545,2.1887
0.75035,2.2012
0.73508,2.2136
0.71965,2.2259
0.71965,2.2259
0.72799,2.2117
0.73633,2.1976
0.74467,2.1833
0.75301,2.169
0.76135,2.1547
0.7697,2.1403
0.77805,2.1259
0.78641,2.1114
0.79478,2.0968
0.80317,2.0822
0.81156,2.0675
0.81997,2.0528
0.8284,2.038
0.83684,2.0231
0.8453,2.0082
0.85379,1.9932
0.86229,1.9781
0.87082,1.963
0.87938,1.9478
0.88796,1.9325
0.89657,1.9171
0.90521,1.9016
0.91388,1.8861
0.92259,1.8705
0.93133,1.8547
0.94011,1.8389
0.94893,1.823
0.95779,1.807
0.96669,1.7909
0.97564,1.7747
0.98463,1.7584
0.99367,1.742
1.0028,1.7255
1.0119,1.7088
1.0211,1.6921
1.0304,1.6752
1.0397,1.6582
1.0491,1.641
1.0585,1.6237
1.0585,1.6237
1.0566,1.637
1.0549,1.6502
1.0533,1.6632
1.0519,1.676
1.0506,1.6887
1.0495,1.7013
1.0485,1.7138
1.0477,1.7261
1.047,1.7382
1.0465,1.7503
1.0462,1.7622
1.046,1.7739
1.046,1.7855
1.0461,1.797
1.0464,1.8084
1.0469,1.8197
1.0475,1.8308
1.0483,1.8417
1.0493,1.8526
1.0504,1.8633
1.0517,1.8739
1.0532,1.8843
1.0548,1.8947
1.0567,1.9049
1.0587,1.9149
1.0609,1.9249
1.0632,1.9347
1.0658,1.9443
1.0685,1.9539
1.0714,1.9633
1.0746,1.9725
1.0779,1.9817
1.0814,1.9907
1.085,1.9995
1.0889,2.0083
1.093,2.0168
1.0973,2.0253
1.1018,2.0336
1.1065,2.0418
