theta1,theta2
0.40395,2.0747
0.40888,2.0671
0.41387,2.0595
0.41894,2.0519
0.42408,2.0443
0.42928,2.0367
0.43455,2.029
0.43989,2.0214
0.44528,2.0137
0.45074,2.0061
0.45626,1.9984
0.46183,1.9907
0.46746,1.983
0.47315,1.9753
0.47889,1.9676
0.48468,1.9599
0.49052,1.9522
0.4964,1.9445
0.50234,1.9368
0.50832,1.9291
0.51435,1.9214
0.52042,1.9137
0.52653,1.906
0.53269,1.8983
0.53888,1.8906
0.54511,1.8829
0.55138,1.8752
0.55768,1.8676
0.56402,1.8599
0.5704,1.8522
0.57681,1.8445
0.58324,1.8369
0.58971,1.8292
0.59621,1.8216
0.60274,1.814
0.60929,1.8064
0.61587,1.7987
0.62248,1.7912
0.62911,1.7836
0.63576,1.776
0.64244,1.7684
0.64914,1.7609
0.65585,1.7534
0.66259,1.7459
0.66935,1.7384
0.67612,1.7309
0.68291,1.7235
0.68972,1.716
0.69654,1.7086
0.70338,1.7012
0.71023,1.6938
0.71709,1.6865
0.72396,1.6792
0.73085,1.6719
0.73774,1.6646
0.74465,1.6573
0.75156,1.6501
0.75848,1.6429
0.76541,1.6357
0.77234,1.6286
0.77928,1.6214
0.78622,1.6143
0.79317,1.6073
0.80012,1.6002
0.80707,1.5932
0.81402,1.5863
0.82098,1.5793
0.82793,1.5724
0.83488,1.5655
0.84183,1.5587
0.84878,1.5519
0.85573,1.5451
0.86267,1.5384
0.86961,1.5317
0.87654,1.5251
0.88347,1.5184
0.89039,1.5119
0.8973,1.5053
0.9042,1.4989
0.9111,1.4924
0.91798,1.486
0.92486,1.4796
0.93172,1.4733
0.93857,1.4671
0.94541,1.4608
0.95224,1.4547
0.95905,1.4485
0.96585,1.4425
0.97263,1.4364
0.9794,1.4304
0.98615,1.4245
0.99288,1.4186
0.9996,1.4128
1.0063,1.4071
1.013,1.4014
1.0196,1.3957
1.0263,1.3901
1.0329,1.3846
1.0395,1.3791
1.046,1.3737
1.0526,1.3683
1.0591,1.363
1.0656,1.3578
1.0721,1.3526
1.0785,1.3475
1.0849,1.3424
1.0913,1.3374
1.0977,1.3325
1.104,1.3277
1.1103,1.3229
1.1166,1.3182
1.1228,1.3136
1.1291,1.309
1.1352,1.3045
1.1414,1.3001
1.1475,1.2957
1.1536,1.2914
1.1596,1.2872
1.1656,1.2831
1.1716,1.2791
1.1775,1.2751
1.1834,1.2712
1.1893,1.2674
1.1951,1.2637
1.2009,1.26
1.2066,1.2565
1.2123,1.253
1.218,1.2496
1.2236,1.2463
1.2292,1.243
1.2347,1.2399
1.2402,1.2368
1.2456,1.2339
1.251,1.231
1.2564,1.2282
1.2617,1.2255
1.267,1.2229
1.2722,1.2203
1.2774,1.2179
1.2825,1.2156
1.2876,1.2133
1.2926,1.2112
1.2976,1.2091
1.3025,1.2071
1.3074,1.2053
1.3122,1.2035
1.317,1.2018
1.3217,1.2002
1.3264,1.1987
1.331,1.1974
1.3356,1.1961
1.3401,1.1949
1.3446,1.1938
1.349,1.1928
1.3534,1.1919
1.3577,1.1911
1.3619,1.1904
1.3661,1.1898
1.3703,1.1893
1.3744,1.1889
1.3784,1.1886
1.3824,1.1884
1.3863,1.1882
1.3902,1.1882
1.394,1.1883
1.3977,1.1885
1.4014,1.1888
1.4051,1.1892
1.4087,1.1897
1.4122,1.1903
1.4157,1.191
1.4191,1.1918
1.4225,1.1927
1.4258,1.1937
1.429,1.1948
1.4322,1.196
1.4354,1.1972
1.4385,1.1986
1.4415,1.2001
1.4445,1.2017
1.4474,1.2033
1.4502,1.2051
1.453,1.207
1.4558,1.2089
1.4585,1.211
1.4611,1.2131
1.4637,1.2154
1.4662,1.2177
1.4687,1.2201
1.4711,1.2226
1.4734,1.2253
1.4757,1.2279
1.478,1.2307
1.4802,1.2336
1.4823,1.2366
1.4844,1.2396
1.4864,1.2428
1.4884,1.246
1.4903,1.2493
1.4922,1.2527
1.494,1.2562
1.4958,1.2597
1.4975,1.2634
1.4991,1.2671
1.5007,1.2709
1.5023,1.2748
1.5038,1.2787
1.5052,1.2828
1.5066,1.2869
1.508,1.2911
1.5093,1.2953
1.5105,1.2997
1.5117,1.3041
1.5128,1.3086
1.5139,1.3132
1.515,1.3178
1.516,1.3225
1.5169,1.3273
1.5178,1.3321
1.5186,1.337
1.5194,1.342
1.5202,1.347
1.5209,1.3521
1.5215,1.3573
1.5221,1.3625
1.5227,1.3678
1.5232,1.3732
1.5236,1.3786
1.524,1.3841
1.5244,1.3896
1.5247,1.3952
1.525,1.4009
1.5252,1.4066
1.5254,1.4123
1.5255,1.4181
1.5256,1.424
1.5256,1.4299
1.5256,1.4359
1.5255,1.4419
1.5254,1.448
1.5253,1.4541
1.5251,1.4603
1.5248,1.4665
1.5246,1.4728
1.5242,1.4791
1.5239,1.4854
1.5234,1.4918
1.523,1.4983
1.5225,1.5048
1.5219,1.5113
1.5213,1.5179
1.5206,1.5245
1.52,1.5311
1.5192,1.5378
1.5184,1.5445
1.5176,1.5513
1.5167,1.5581
1.5158,1.5649
1.5148,1.5718
1.5138,1.5787
1.5128,1.5857
1.5117,1.5926
1.5105,1.5996
1.5093,1.6067
1.5081,1.6137
1.5068,1.6208
1.5055,1.6279
1.5041,1.6351
1.5027,1.6423
1.5012,1.6495
1.4997,1.6567
1.4981,1.6639
1.4965,1.6712
1.4948,1.6785
1.4931,1.6859
1.4914,1.6932
1.4895,1.7006
1.4877,1.708
1.4858,1.7154
1.4838,1.7228
1.4818,1.7303
1.4798,1.7377
1.4777,1.7452
1.4755,1.7527
1.4733,1.7603
1.471,1.7678
1.4687,1.7753
1.4664,1.7829
1.4639,1.7905
1.4615,1.7981
1.4589,1.8057
1.4564,1.8133
1.4537,1.8209
1.451,1.8286
1.4483,1.8362
1.4455,1.8439
1.4426,1.8515
1.4397,1.8592
1.4367,1.8669
1.4337,1.8746
1.4306,1.8823
1.4274,1.89
1.4242,1.8976
1.421,1.9053
1.4176,1.9131
1.4142,1.9208
1.4107,1.9285
1.4072,1.9362
1.4036,1.9439
1.4,1.9516
1.3962,1.9593
1.3924,1.967
1.3886,1.9747
1.3846,1.9824
1.3806,1.99
1.3765,1.9977
1.3724,2.0054
1.3682,2.0131
1.3639,2.0207
1.3595,2.0284
1.3551,2.036
1.3505,2.0436
1.3459,2.0512
1.3413,2.0588
1.3365,2.0664
1.3317,2.074
1.3268,2.0815
1.3217,2.0891
1.3167,2.0966
1.3115,2.1041
1.3062,2.1116
1.3009,2.1191
1.2954,2.1265
1.2899,2.1339
1.2843,2.1413
1.2786,2.1487
1.2728,2.156
1.2669,2.1633
1.2609,2.1706
1.2548,2.1779
1.2486,2.1851
1.2424,2.1923
1.236,2.1995
1.2295,2.2066
1.2229,2.2137
1.2162,2.2207
1.2094,2.2278
1.2025,2.2347
1.1955,2.2417
1.1884,2.2486
1.1812,2.2554
1.1739,2.2622
1.1665,2.269
1.1589,2.2757
1.1513,2.2823
1.1435,2.2889
1.1356,2.2955
1.1276,2.302
1.1195,2.3084
1.1113,2.3148
1.103,2.3211
1.0945,2.3274
1.0859,2.3336
1.0773,2.3397
1.0685,2.3457
1.0596,2.3517
1.0505,2.3576
1.0414,2.3635
1.0322,2.3692
1.0228,2.3749
1.0133,2.3805
1.0038,2.3861
0.99406,2.3915
0.98427,2.3968
0.97436,2.4021
0.96436,2.4073
0.95425,2.4124
0.94404,2.4173
0.93374,2.4222
0.92334,2.427
0.91285,2.4317
0.90227,2.4363
0.89161,2.4407
0.88087,2.4451
0.87005,2.4494
0.85916,2.4535
0.8482,2.4575
0.83717,2.4614
0.82609,2.4652
0.81496,2.4688
0.80378,2.4724
0.79256,2.4758
0.7813,2.4791
0.77002,2.4822
0.75871,2.4852
0.74738,2.4881
0.73605,2.4908
0.72472,2.4934
0.71339,2.4958
0.70208,2.4981
0.69079,2.5003
0.67953,2.5023
0.6683,2.5042
0.65713,2.5059
0.646,2.5075
0.63494,2.5089
0.62395,2.5101
0.61304,2.5112
0.60221,2.5122
0.59148,2.513
0.58086,2.5136
0.57034,2.5141
0.55995,2.5144
0.54968,2.5146
0.53955,2.5146
0.52956,2.5145
0.51972,2.5141
0.51004,2.5137
0.50052,2.5131
0.49118,2.5123
0.48201,2.5113
0.47302,2.5102
0.46422,2.509
0.45562,2.5076
0.44721,2.506
0.43901,2.5043
0.43102,2.5025
0.42324,2.5005
0.41567,2.4983
0.40833,2.496
0.4012,2.4936
0.3943,2.491
0.38763,2.4883
0.38119,2.4855
0.37497,2.4825
0.36899,2.4793
0.36324,2.4761
0.35773,2.4727
0.35244,2.4692
0.34739,2.4655
0.34258,2.4617
0.338,2.4579
0.33365,2.4538
0.32953,2.4497
0.32564,2.4455
0.32198,2.4411
0.31855,2.4367
0.31534,2.4321
0.31235,2.4274
0.30959,2.4227
0.30705,2.4178
0.30472,2.4128
0.30261,2.4077
0.3007,2.4026
0.29901,2.3973
0.29752,2.392
0.29624,2.3865
0.29516,2.381
0.29427,2.3754
0.29358,2.3697
0.29307,2.364
0.29276,2.3581
0.29263,2.3522
0.29268,2.3463
0.29291,2.3402
0.29332,2.3341
0.29389,2.3279
0.29464,2.3217
0.29555,2.3153
0.29662,2.309
0.29785,2.3025
0.29924,2.296
0.30078,2.2895
0.30247,2.2829
0.30431,2.2762
0.30629,2.2695
0.30841,2.2628
0.31067,2.256
0.31306,2.2492
0.31559,2.2423
0.31824,2.2353
0.32102,2.2284
0.32392,2.2214
0.32695,2.2143
0.33009,2.2072
0.33334,2.2001
0.33671,2.1929
0.34019,2.1857
0.34378,2.1785
0.34747,2.1713
0.35126,2.164
0.35515,2.1567
0.35915,2.1493
0.36323,2.142
0.36741,2.1346
0.37168,2.1271
0.37604,2.1197
0.38049,2.1122
0.38502,2.1048
0.38964,2.0973
0.39433,2.0897
0.3991,2.0822
0.40395,2.0747
