theta1,theta2
0.81568,1.9915
0.81619,1.99
0.81672,1.9886
0.81725,1.9871
0.81781,1.9856
0.81838,1.9842
0.81896,1.9827
0.81956,1.9812
0.82017,1.9797
0.8208,1.9782
0.82145,1.9767
0.8221,1.9752
0.82278,1.9737
0.82346,1.9721
0.82416,1.9706
0.82488,1.9691
0.8256,1.9676
0.82635,1.966
0.8271,1.9645
0.82787,1.9629
0.82865,1.9614
0.82945,1.9598
0.83026,1.9583
0.83108,1.9567
0.83192,1.9552
0.83276,1.9536
0.83362,1.9521
0.8345,1.9505
0.83538,1.9489
0.83628,1.9474
0.83719,1.9458
0.83811,1.9442
0.83905,1.9426
0.83999,1.9411
0.84095,1.9395
0.84192,1.9379
0.8429,1.9363
0.84389,1.9348
0.84489,1.9332
0.84591,1.9316
0.84693,1.93
0.84797,1.9284
0.84902,1.9269
0.85007,1.9253
0.85114,1.9237
0.85222,1.9221
0.8533,1.9205
0.8544,1.919
0.85551,1.9174
0.85662,1.9158
0.85775,1.9142
0.85888,1.9127
0.86003,1.9111
0.86118,1.9095
0.86234,1.908
0.86351,1.9064
0.86469,1.9048
0.86588,1.9033
0.86708,1.9017
0.86828,1.9002
0.86949,1.8986
0.87072,1.8971
0.87194,1.8955
0.87318,1.894
0.87442,1.8924
0.87567,1.8909
0.87693,1.8894
0.8782,1.8878
0.87947,1.8863
0.88075,1.8848
0.88203,1.8833
0.88332,1.8818
0.88462,1.8803
0.88593,1.8788
0.88724,1.8773
0.88855,1.8758
0.88987,1.8743
0.8912,1.8728
0.89253,1.8713
0.89387,1.8699
0.89522,1.8684
0.89656,1.8669
0.89792,1.8655
0.89927,1.864
0.90064,1.8626
0.902,1.8611
0.90338,1.8597
0.90475,1.8583
0.90613,1.8569
0.90751,1.8555
0.9089,1.8541
0.91029,1.8527
0.91169,1.8513
0.91308,1.8499
0.91448,1.8485
0.91589,1.8472
0.91729,1.8458
0.9187,1.8445
0.92012,1.8431
0.92153,1.8418
0.92295,1.8405
0.92437,1.8392
0.92579,1.8379
0.92721,1.8366
0.92863,1.8353
0.93006,1.834
0.93149,1.8327
0.93292,1.8314
0.93435,1.8302
0.93578,1.829
0.93721,1.8277
0.93865,1.8265
0.94008,1.8253
0.94151,1.8241
0.94295,1.8229
0.94438,1.8217
0.94582,1.8205
0.94726,1.8193
0.94869,1.8182
0.95013,1.817
