theta1,theta2
0.53438,2.0652
0.53716,2.0624
0.53993,2.0596
0.5427,2.0568
0.54547,2.054
0.54823,2.0511
0.55099,2.0483
0.55374,2.0455
0.55649,2.0427
0.55924,2.0398
0.56198,2.037
0.56472,2.0341
0.56745,2.0313
0.57018,2.0284
0.57291,2.0256
0.57564,2.0227
0.57836,2.0198
0.58107,2.017
0.58379,2.0141
0.5865,2.0112
0.5892,2.0084
0.59191,2.0055
0.5946,2.0026
0.5973,1.9997
0.59999,1.9968
0.60268,1.9939
0.60537,1.991
0.60805,1.9881
0.61073,1.9852
0.61341,1.9823
0.61609,1.9794
0.61876,1.9765
0.62142,1.9736
0.62409,1.9706
0.62675,1.9677
0.62941,1.9648
0.63207,1.9619
0.63472,1.9589
0.63737,1.956
0.64002,1.953
0.64267,1.9501
0.64531,1.9471
0.64795,1.9442
0.65059,1.9412
0.65322,1.9383
0.65586,1.9353
0.65849,1.9323
0.66111,1.9293
0.66374,1.9264
0.66636,1.9234
0.66898,1.9204
0.6716,1.9174
0.67422,1.9144
0.67683,1.9114
0.67944,1.9084
0.68205,1.9054
0.68466,1.9024
0.68726,1.8994
0.68986,1.8964
0.69246,1.8933
0.69506,1.8903
0.69766,1.8873
0.70025,1.8842
0.70285,1.8812
0.70544,1.8782
0.70803,1.8751
0.71061,1.8721
0.7132,1.869
0.71578,1.8659
0.71836,1.8629
0.72094,1.8598
0.72352,1.8567
0.7261,1.8537
0.72867,1.8506
0.73125,1.8475
0.73382,1.8444
0.73639,1.8413
0.73896,1.8382
0.74152,1.8351
0.74409,1.832
0.74666,1.8289
0.74922,1.8258
0.75178,1.8227
0.75434,1.8196
0.7569,1.8164
0.75946,1.8133
0.76201,1.8102
0.76457,1.807
0.76713,1.8039
0.76968,1.8007
0.77223,1.7976
0.77478,1.7944
0.77733,1.7912
0.77988,1.7881
0.78243,1.7849
0.78498,1.7817
0.78752,1.7785
0.79007,1.7754
0.79261,1.7722
0.79516,1.769
0.7977,1.7658
0.80024,1.7626
0.80278,1.7593
0.80532,1.7561
0.80786,1.7529
0.8104,1.7497
0.81294,1.7465
0.81548,1.7432
0.81802,1.74
0.82055,1.7367
0.82309,1.7335
0.82563,1.7302
0.82816,1.727
0.8307,1.7237
0.83323,1.7204
0.83577,1.7171
0.8383,1.7139
0.84084,1.7106
0.84337,1.7073
0.84591,1.704
0.84844,1.7007
0.85097,1.6974
0.85351,1.6941
0.85604,1.6908
0.85857,1.6874
0.86111,1.6841
0.86364,1.6808
0.86617,1.6774
0.86871,1.6741
0.87124,1.6707
0.87377,1.6674
0.87631,1.664
0.87884,1.6606
0.88138,1.6573
0.88391,1.6539
0.88645,1.6505
0.88898,1.6471
0.89152,1.6437
0.89405,1.6403
0.89659,1.6369
0.89913,1.6335
0.90166,1.6301
0.9042,1.6266
0.90674,1.6232
0.90928,1.6198
0.91182,1.6163
0.91436,1.6129
0.9169,1.6094
0.91944,1.6059
0.92198,1.6025
0.92198,1.6025
0.92427,1.6016
0.92655,1.6008
0.92884,1.5999
0.93113,1.5991
0.93342,1.5982
0.93572,1.5974
0.93801,1.5965
0.94031,1.5956
0.94261,1.5947
0.94491,1.5938
0.94722,1.5929
0.94953,1.592
0.95184,1.5911
0.95415,1.5902
0.95646,1.5892
0.95878,1.5883
0.9611,1.5873
0.96342,1.5864
0.96574,1.5854
0.96806,1.5845
0.97039,1.5835
0.97272,1.5825
0.97505,1.5816
0.97738,1.5806
0.97972,1.5796
0.98205,1.5786
0.98439,1.5776
0.98673,1.5765
0.98907,1.5755
0.99142,1.5745
0.99377,1.5734
0.99611,1.5724
0.99846,1.5714
1.0008,1.5703
1.0032,1.5692
1.0055,1.5682
1.0079,1.5671
1.0102,1.566
1.0126,1.5649
1.015,1.5638
1.0173,1.5627
1.0197,1.5616
1.0221,1.5605
1.0244,1.5594
1.0268,1.5582
1.0292,1.5571
1.0316,1.5559
1.034,1.5548
1.0363,1.5536
1.0387,1.5525
1.0411,1.5513
1.0435,1.5501
1.0459,1.5489
1.0483,1.5477
1.0507,1.5466
1.0531,1.5453
1.0555,1.5441
1.0578,1.5429
1.0602,1.5417
1.0626,1.5405
1.0651,1.5392
1.0675,1.538
1.0699,1.5367
1.0723,1.5355
1.0747,1.5342
1.0771,1.5329
1.0795,1.5316
1.0819,1.5304
1.0843,1.5291
1.0868,1.5278
1.0892,1.5265
1.0916,1.5252
1.094,1.5238
1.0964,1.5225
1.0989,1.5212
1.1013,1.5198
1.1037,1.5185
1.1062,1.5171
1.1086,1.5158
1.111,1.5144
1.1135,1.513
1.1159,1.5117
1.1183,1.5103
1.1208,1.5089
1.1232,1.5075
1.1257,1.5061
1.1281,1.5046
1.1306,1.5032
1.133,1.5018
1.1355,1.5004
1.1379,1.4989
1.1404,1.4975
1.1428,1.496
1.1453,1.4945
1.1478,1.4931
1.1502,1.4916
1.1527,1.4901
1.1551,1.4886
1.1576,1.4871
1.1601,1.4856
1.1625,1.4841
1.165,1.4826
1.1675,1.4811
1.17,1.4795
1.1724,1.478
1.1749,1.4764
1.1774,1.4749
1.1799,1.4733
1.1824,1.4718
1.1848,1.4702
1.1873,1.4686
1.1898,1.467
1.1923,1.4654
1.1948,1.4638
1.1973,1.4622
1.1998,1.4606
1.2023,1.459
1.2048,1.4574
1.2073,1.4557
1.2098,1.4541
1.2123,1.4524
1.2148,1.4508
1.2173,1.4491
1.2198,1.4474
1.2223,1.4457
1.2248,1.4441
1.2273,1.4424
1.2298,1.4407
1.2323,1.439
1.2348,1.4372
1.2374,1.4355
1.2399,1.4338
1.2424,1.432
1.2449,1.4303
1.2474,1.4286
1.25,1.4268
1.2525,1.425
1.255,1.4233
1.2576,1.4215
1.2601,1.4197
1.2626,1.4179
1.2652,1.4161
1.2677,1.4143
1.2702,1.4125
1.2728,1.4106
1.2753,1.4088
1.2779,1.407
1.2804,1.4051
1.2829,1.4033
1.2829,1.4033
1.2831,1.4054
1.2833,1.4076
1.2836,1.4097
1.2838,1.4119
1.284,1.414
1.2842,1.4162
1.2845,1.4183
1.2847,1.4204
1.285,1.4225
1.2852,1.4246
1.2855,1.4267
1.2857,1.4288
1.286,1.4309
1.2863,1.4329
1.2866,1.435
1.2869,1.437
1.2872,1.4391
1.2875,1.4411
1.2878,1.4432
1.2881,1.4452
1.2885,1.4472
1.2888,1.4492
1.2891,1.4512
1.2895,1.4532
1.2898,1.4552
1.2902,1.4572
1.2906,1.4592
1.2909,1.4611
1.2913,1.4631
1.2917,1.465
1.2921,1.467
1.2925,1.4689
1.2929,1.4709
1.2933,1.4728
1.2937,1.4747
1.2941,1.4766
1.2946,1.4785
1.295,1.4804
1.2955,1.4823
1.2959,1.4842
1.2964,1.4861
1.2968,1.4879
1.2973,1.4898
1.2978,1.4916
1.2982,1.4935
1.2987,1.4953
1.2992,1.4972
1.2997,1.499
1.3002,1.5008
1.3008,1.5026
1.3013,1.5044
1.3018,1.5062
1.3023,1.508
1.3029,1.5098
1.3034,1.5116
1.304,1.5134
1.3045,1.5151
1.3051,1.5169
1.3057,1.5186
1.3062,1.5204
1.3068,1.5221
1.3074,1.5238
1.308,1.5256
1.3086,1.5273
1.3092,1.529
1.3098,1.5307
1.3104,1.5324
1.3111,1.5341
1.3117,1.5357
1.3123,1.5374
1.313,1.5391
1.3136,1.5408
1.3143,1.5424
1.315,1.5441
1.3156,1.5457
1.3163,1.5473
1.317,1.549
1.3177,1.5506
1.3184,1.5522
1.3191,1.5538
1.3198,1.5554
1.3205,1.557
1.3212,1.5586
1.322,1.5602
