theta1,theta2
1.3686,1.4738
1.3702,1.4779
1.3717,1.4821
1.3732,1.4864
1.3746,1.4908
1.3758,1.4953
1.3771,1.4998
1.3782,1.5045
1.3793,1.5093
1.3803,1.5142
1.3812,1.5191
1.382,1.5242
1.3828,1.5293
1.3835,1.5345
1.3841,1.5398
1.3846,1.5452
1.3851,1.5507
1.3855,1.5563
1.3858,1.5619
1.386,1.5676
1.3862,1.5734
1.3863,1.5793
1.3863,1.5853
1.3863,1.5913
1.3861,1.5974
1.3859,1.6036
1.3856,1.6098
1.3853,1.6161
1.3849,1.6225
1.3843,1.6289
1.3838,1.6354
1.3831,1.642
1.3824,1.6486
1.3816,1.6553
1.3807,1.662
1.3797,1.6688
1.3787,1.6756
1.3776,1.6825
1.3764,1.6895
1.3751,1.6965
1.3738,1.7036
1.3724,1.7107
1.3709,1.7178
1.3693,1.725
1.3676,1.7322
1.3659,1.7395
1.3641,1.7468
1.3622,1.7542
1.3602,1.7616
1.3582,1.769
1.356,1.7764
1.3538,1.7839
1.3515,1.7914
1.3492,1.799
1.3467,1.8066
1.3442,1.8142
1.3416,1.8218
1.3389,1.8294
1.3361,1.8371
1.3332,1.8448
1.3302,1.8525
1.3272,1.8602
1.3241,1.868
1.3209,1.8757
1.3175,1.8835
1.3142,1.8913
1.3107,1.8991
1.3071,1.9069
1.3034,1.9147
1.2997,1.9225
1.2958,1.9303
1.2919,1.9381
1.2879,1.9459
1.2838,1.9537
1.2795,1.9615
1.2752,1.9693
1.2708,1.977
1.2663,1.9848
1.2617,1.9926
1.257,2.0003
1.2522,2.008
1.2473,2.0157
1.2423,2.0234
1.2372,2.0311
1.232,2.0387
1.2267,2.0464
1.2212,2.054
1.2157,2.0615
1.2101,2.0691
1.2044,2.0766
1.1985,2.084
1.1926,2.0915
1.1865,2.0988
1.1804,2.1062
1.1741,2.1135
1.1677,2.1207
1.1613,2.1279
1.1547,2.1351
1.148,2.1422
1.1412,2.1492
1.1342,2.1562
1.1272,2.1632
1.1201,2.17
1.1128,2.1768
1.1055,2.1836
1.098,2.1902
1.0905,2.1968
1.0828,2.2033
1.075,2.2097
1.0671,2.2161
1.0591,2.2224
1.051,2.2285
1.0428,2.2346
1.0346,2.2406
1.0262,2.2465
1.0177,2.2523
1.0091,2.2581
1.0004,2.2637
0.99167,2.2692
0.98283,2.2745
0.9739,2.2798
0.96489,2.285
0.95581,2.29
0.94666,2.295
0.93743,2.2998
0.92814,2.3044
0.91879,2.309
0.90939,2.3134
0.89993,2.3177
0.89043,2.3218
0.88089,2.3258
0.87131,2.3297
0.8617,2.3334
0.85207,2.337
0.84242,2.3404
0.83277,2.3437
0.8231,2.3468
0.81345,2.3497
0.8038,2.3525
0.79416,2.3552
0.78456,2.3577
0.77498,2.36
0.76544,2.3621
0.75595,2.3641
0.74651,2.3659
0.73714,2.3675
0.72783,2.369
0.71861,2.3702
0.70946,2.3714
0.70042,2.3723
0.69147,2.373
0.68263,2.3736
0.67391,2.374
0.66531,2.3742
0.65685,2.3743
0.64852,2.3742
0.64033,2.3738
0.6323,2.3733
0.62443,2.3727
0.61672,2.3718
0.60919,2.3708
0.60183,2.3696
0.59465,2.3682
0.58766,2.3667
0.58086,2.365
0.57426,2.3631
0.56787,2.361
0.56167,2.3588
0.55569,2.3564
0.54992,2.3539
0.54437,2.3511
0.53903,2.3483
0.53391,2.3452
0.52902,2.342
0.52435,2.3387
0.51991,2.3352
0.51569,2.3315
0.5117,2.3278
0.50794,2.3238
0.50441,2.3197
0.50111,2.3155
0.49803,2.3112
0.49519,2.3067
0.49257,2.3021
0.49017,2.2973
0.488,2.2925
0.48605,2.2875
0.48433,2.2824
0.48282,2.2772
0.48154,2.2718
0.48046,2.2664
0.47961,2.2608
0.47896,2.2552
0.47852,2.2494
0.47829,2.2435
0.47826,2.2376
0.47843,2.2315
0.4788,2.2254
0.47936,2.2192
0.48011,2.2129
0.48105,2.2065
0.48218,2.2
0.48349,2.1935
0.48497,2.1868
0.48664,2.1801
0.48847,2.1734
0.49047,2.1665
0.49264,2.1596
0.49497,2.1527
0.49746,2.1457
0.50011,2.1386
0.5029,2.1315
0.50585,2.1243
0.50894,2.1171
0.51217,2.1098
0.51555,2.1025
0.51905,2.0951
0.5227,2.0877
0.52647,2.0802
0.53036,2.0728
0.53438,2.0652
