theta1,theta2
1.2519,1.5229
1.2528,1.5232
1.2537,1.5234
1.2546,1.5237
1.2555,1.5239
1.2564,1.5241
1.2573,1.5244
1.2582,1.5246
1.2591,1.5248
1.26,1.5251
1.2609,1.5253
1.2618,1.5255
1.2627,1.5258
1.2636,1.526
1.2646,1.5262
1.2655,1.5264
1.2664,1.5266
1.2673,1.5268
1.2682,1.527
1.2691,1.5272
1.2701,1.5274
1.271,1.5276
1.2719,1.5278
1.2728,1.528
1.2738,1.5282
1.2747,1.5284
1.2756,1.5286
1.2766,1.5288
1.2775,1.529
1.2784,1.5292
1.2794,1.5293
1.2803,1.5295
1.2813,1.5297
1.2822,1.5299
1.2831,1.53
1.2841,1.5302
1.285,1.5304
1.286,1.5305
1.2869,1.5307
1.2879,1.5309
1.2888,1.531
1.2898,1.5312
1.2908,1.5313
1.2917,1.5315
1.2927,1.5316
1.2936,1.5318
1.2946,1.5319
1.2956,1.5321
1.2965,1.5322
1.2975,1.5323
1.2985,1.5325
1.2994,1.5326
1.3004,1.5327
1.3014,1.5329
1.3023,1.533
1.3033,1.5331
1.3043,1.5332
1.3053,1.5333
1.3062,1.5335
1.3072,1.5336
1.3082,1.5337
1.3092,1.5338
1.3102,1.5339
1.3112,1.534
1.3121,1.5341
1.3131,1.5342
1.3141,1.5343
1.3151,1.5344
1.3161,1.5345
1.3171,1.5346
1.3181,1.5347
1.3191,1.5348
1.3201,1.5348
1.3211,1.5349
1.3221,1.535
1.3231,1.5351
1.3241,1.5352
1.3251,1.5352
1.3261,1.5353
1.3271,1.5354
1.3281,1.5354
1.3292,1.5355
1.3302,1.5355
1.3312,1.5356
1.3322,1.5357
1.3332,1.5357
1.3342,1.5358
1.3353,1.5358
1.3363,1.5359
1.3373,1.5359
1.3383,1.536
1.3393,1.536
1.3404,1.536
1.3414,1.5361
1.3424,1.5361
1.3435,1.5361
1.3445,1.5362
1.3455,1.5362
1.3466,1.5362
1.3476,1.5362
1.3486,1.5362
1.3497,1.5363
1.3507,1.5363
1.3518,1.5363
1.3528,1.5363
1.3538,1.5363
1.3549,1.5363
1.3559,1.5363
1.357,1.5363
1.358,1.5363
1.3591,1.5363
1.3601,1.5363
1.3612,1.5363
1.3622,1.5363
1.3633,1.5363
1.3644,1.5363
1.3654,1.5362
1.3665,1.5362
1.3675,1.5362
1.3686,1.5362
1.3697,1.5361
1.3707,1.5361
1.3718,1.5361
1.3729,1.5361
1.3739,1.536
1.375,1.536
1.3761,1.5359
1.3771,1.5359
1.3782,1.5358
1.3793,1.5358
1.3804,1.5357
1.3814,1.5357
1.3825,1.5356
1.3836,1.5356
1.3836,1.5356
1.3828,1.5377
1.3819,1.5397
1.3811,1.5418
1.3803,1.5438
1.3794,1.5459
1.3786,1.548
1.3778,1.55
1.377,1.5521
1.3761,1.5541
1.3753,1.5562
1.3745,1.5582
1.3737,1.5603
1.3729,1.5623
1.372,1.5643
1.3712,1.5664
1.3704,1.5684
1.3696,1.5704
1.3688,1.5725
1.368,1.5745
1.3672,1.5765
1.3664,1.5785
1.3656,1.5805
1.3648,1.5826
1.364,1.5846
1.3632,1.5866
1.3624,1.5886
1.3616,1.5906
1.3608,1.5926
1.36,1.5946
1.3593,1.5966
1.3585,1.5986
1.3577,1.6006
1.3569,1.6026
1.3561,1.6046
1.3554,1.6066
1.3546,1.6086
1.3538,1.6106
1.353,1.6126
1.3523,1.6145
1.3515,1.6165
1.3507,1.6185
1.35,1.6205
1.3492,1.6224
1.3484,1.6244
1.3477,1.6264
1.3469,1.6284
1.3461,1.6303
1.3454,1.6323
1.3446,1.6342
1.3439,1.6362
1.3431,1.6382
1.3424,1.6401
1.3416,1.6421
1.3409,1.644
1.3401,1.646
1.3394,1.6479
1.3387,1.6499
1.3379,1.6518
1.3372,1.6537
1.3365,1.6557
1.3357,1.6576
1.335,1.6596
1.3343,1.6615
1.3335,1.6634
1.3328,1.6653
1.3321,1.6673
1.3313,1.6692
1.3306,1.6711
1.3299,1.673
1.3292,1.675
1.3285,1.6769
1.3277,1.6788
1.327,1.6807
1.3263,1.6826
1.3256,1.6845
1.3249,1.6864
1.3242,1.6883
1.3235,1.6902
1.3228,1.6921
1.3221,1.694
1.3214,1.6959
1.3207,1.6978
1.32,1.6997
1.3193,1.7016
1.3186,1.7035
1.3179,1.7054
1.3172,1.7073
1.3165,1.7092
1.3158,1.7111
1.3151,1.7129
1.3144,1.7148
1.3138,1.7167
1.3131,1.7186
1.3124,1.7205
1.3117,1.7223
1.311,1.7242
1.3104,1.7261
1.3097,1.7279
1.309,1.7298
1.3083,1.7317
1.3077,1.7335
1.307,1.7354
1.3063,1.7372
1.3057,1.7391
1.305,1.741
1.3044,1.7428
1.3037,1.7447
1.303,1.7465
1.3024,1.7484
1.3017,1.7502
1.3011,1.752
1.3004,1.7539
1.2998,1.7557
1.2991,1.7576
1.2985,1.7594
1.2978,1.7612
1.2972,1.7631
1.2965,1.7649
1.2959,1.7667
1.2953,1.7686
1.2946,1.7704
1.294,1.7722
1.2934,1.774
1.2927,1.7759
1.2921,1.7777
1.2915,1.7795
1.2908,1.7813
1.2902,1.7831
1.2896,1.785
1.289,1.7868
1.2883,1.7886
1.2877,1.7904
1.2871,1.7922
1.2865,1.794
1.2859,1.7958
1.2853,1.7976
1.2846,1.7994
1.284,1.8012
1.2834,1.803
1.2828,1.8048
1.2822,1.8066
1.2816,1.8084
1.281,1.8102
1.2804,1.812
1.2798,1.8138
1.2792,1.8156
1.2786,1.8173
1.278,1.8191
1.2774,1.8209
1.2768,1.8227
1.2763,1.8245
1.2757,1.8262
1.2751,1.828
1.2745,1.8298
1.2739,1.8316
1.2733,1.8333
1.2728,1.8351
1.2722,1.8369
1.2716,1.8386
1.271,1.8404
1.2704,1.8422
1.2699,1.8439
1.2693,1.8457
1.2687,1.8475
1.2682,1.8492
1.2676,1.851
1.267,1.8527
1.2665,1.8545
1.2659,1.8562
1.2654,1.858
1.2648,1.8597
1.2643,1.8615
1.2637,1.8632
1.2632,1.865
1.2626,1.8667
1.2621,1.8684
1.2615,1.8702
1.261,1.8719
1.2604,1.8737
1.2599,1.8754
1.2593,1.8771
1.2588,1.8789
1.2583,1.8806
1.2577,1.8823
1.2572,1.8841
1.2567,1.8858
1.2561,1.8875
1.2556,1.8892
1.2551,1.891
1.2545,1.8927
1.254,1.8944
1.2535,1.8961
1.253,1.8978
1.2525,1.8995
1.2519,1.9013
1.2514,1.903
1.2509,1.9047
1.2504,1.9064
1.2499,1.9081
1.2494,1.9098
1.2489,1.9115
1.2484,1.9132
1.2479,1.9149
1.2474,1.9166
1.2469,1.9183
1.2464,1.92
1.2459,1.9217
1.2454,1.9234
1.2449,1.9251
1.2444,1.9268
1.2439,1.9285
1.2434,1.9302
1.2429,1.9319
1.2424,1.9335
1.242,1.9352
1.2415,1.9369
1.241,1.9386
1.2405,1.9403
1.24,1.942
1.2396,1.9436
1.2391,1.9453
1.2386,1.947
1.2382,1.9487
1.2377,1.9503
1.2372,1.952
1.2368,1.9537
1.2363,1.9553
1.2358,1.957
1.2354,1.9587
1.2349,1.9603
1.2345,1.962
1.234,1.9637
1.2336,1.9653
1.2331,1.967
1.2327,1.9687
1.2322,1.9703
1.2318,1.972
1.2313,1.9736
1.2309,1.9753
1.2305,1.9769
1.23,1.9786
1.2296,1.9802
1.2291,1.9819
1.2287,1.9835
1.2283,1.9852
1.2279,1.9868
1.2274,1.9885
1.227,1.9901
1.2266,1.9917
1.2262,1.9934
1.2257,1.995
1.2253,1.9966
1.2249,1.9983
1.2245,1.9999
1.2241,2.0015
1.2237,2.0032
1.2233,2.0048
1.2229,2.0064
1.2225,2.0081
1.222,2.0097
1.2216,2.0113
1.2212,2.0129
1.2209,2.0145
1.2205,2.0162
1.2201,2.0178
1.2197,2.0194
1.2193,2.021
1.2189,2.0226
1.2185,2.0243
1.2181,2.0259
1.2177,2.0275
1.2174,2.0291
1.217,2.0307
1.2166,2.0323
1.2162,2.0339
1.2159,2.0355
1.2155,2.0371
1.2151,2.0387
1.2147,2.0403
1.2144,2.0419
1.214,2.0435
1.2137,2.0451
1.2133,2.0467
1.2129,2.0483
1.2126,2.0499
1.2122,2.0515
1.2119,2.0531
1.2115,2.0547
1.2112,2.0563
1.2108,2.0578
1.2105,2.0594
1.2102,2.061
1.2098,2.0626
1.2095,2.0642
1.2091,2.0658
1.2088,2.0673
1.2085,2.0689
1.2081,2.0705
1.2078,2.0721
1.2078,2.0721
1.206,2.0733
1.2041,2.0746
1.2023,2.0759
1.2004,2.0772
1.1985,2.0785
1.1967,2.0797
1.1948,2.081
1.193,2.0823
1.1911,2.0835
1.1892,2.0848
1.1874,2.0861
1.1855,2.0873
1.1836,2.0886
1.1818,2.0898
1.1799,2.0911
1.178,2.0924
1.1761,2.0936
1.1743,2.0949
1.1724,2.0961
1.1705,2.0974
1.1686,2.0986
1.1668,2.0998
1.1649,2.1011
1.163,2.1023
1.1611,2.1036
1.1592,2.1048
1.1573,2.106
1.1554,2.1073
1.1535,2.1085
1.1516,2.1097
1.1497,2.111
1.1479,2.1122
1.146,2.1134
1.1441,2.1146
1.1421,2.1159
1.1402,2.1171
1.1383,2.1183
1.1364,2.1195
1.1345,2.1207
1.1326,2.1219
1.1307,2.1231
1.1288,2.1244
1.1269,2.1256
1.125,2.1268
1.123,2.128
1.1211,2.1292
1.1192,2.1304
1.1173,2.1316
1.1154,2.1328
1.1134,2.134
1.1115,2.1352
1.1096,2.1363
1.1076,2.1375
1.1057,2.1387
1.1038,2.1399
1.1018,2.1411
1.0999,2.1423
1.098,2.1434
1.096,2.1446
1.0941,2.1458
1.0921,2.147
1.0902,2.1481
1.0882,2.1493
1.0863,2.1505
1.0843,2.1517
1.0824,2.1528
1.0804,2.154
1.0785,2.1551
1.0765,2.1563
1.0746,2.1575
1.0726,2.1586
1.0707,2.1598
1.0687,2.1609
1.0667,2.1621
1.0648,2.1632
1.0628,2.1644
1.0608,2.1655
1.0588,2.1666
1.0569,2.1678
1.0549,2.1689
1.0529,2.1701
1.0509,2.1712
1.049,2.1723
1.047,2.1735
1.045,2.1746
1.043,2.1757
1.041,2.1768
1.039,2.178
1.0371,2.1791
1.0351,2.1802
1.0331,2.1813
1.0311,2.1824
1.0291,2.1835
1.0271,2.1847
1.0251,2.1858
1.0231,2.1869
1.0211,2.188
1.0191,2.1891
1.0171,2.1902
1.0151,2.1913
1.013,2.1924
1.011,2.1935
1.009,2.1946
1.007,2.1957
1.005,2.1968
1.003,2.1978
1.0009,2.1989
0.99892,2.2
0.9969,2.2011
0.99487,2.2022
0.99285,2.2033
0.99082,2.2043
0.98879,2.2054
0.98675,2.2065
0.98472,2.2075
0.98269,2.2086
0.98065,2.2097
0.97861,2.2107
0.97657,2.2118
0.97453,2.2129
0.97248,2.2139
0.97044,2.215
0.96839,2.216
0.96634,2.2171
0.96429,2.2181
0.96223,2.2192
0.96018,2.2202
0.95812,2.2213
0.95607,2.2223
0.95401,2.2234
0.95194,2.2244
0.94988,2.2254
0.94782,2.2265
0.94575,2.2275
0.94368,2.2285
0.94161,2.2295
0.93954,2.2306
0.93747,2.2316
0.93539,2.2326
0.93332,2.2336
0.93124,2.2346
0.92916,2.2357
0.92707,2.2367
0.92499,2.2377
0.92291,2.2387
0.92082,2.2397
0.91873,2.2407
0.91664,2.2417
0.91455,2.2427
0.91245,2.2437
0.91036,2.2447
0.90826,2.2457
0.90616,2.2467
0.90406,2.2477
0.90196,2.2487
0.89986,2.2496
0.89775,2.2506
0.89564,2.2516
0.89353,2.2526
0.89142,2.2536
0.88931,2.2545
0.8872,2.2555
0.88508,2.2565
0.88296,2.2574
0.88084,2.2584
0.87872,2.2594
0.8766,2.2603
0.87448,2.2613
0.87235,2.2622
0.87022,2.2632
0.8681,2.2641
0.86596,2.2651
0.86383,2.266
0.8617,2.267
0.85956,2.2679
0.85743,2.2689
0.85529,2.2698
0.85315,2.2707
0.851,2.2717
0.84886,2.2726
0.84671,2.2735
0.84457,2.2744
0.84242,2.2754
0.84027,2.2763
0.83812,2.2772
0.83596,2.2781
0.83381,2.279
0.83165,2.28
0.82949,2.2809
0.82733,2.2818
0.82517,2.2827
0.82301,2.2836
0.82084,2.2845
0.81868,2.2854
0.81651,2.2863
0.81434,2.2872
0.81217,2.2881
0.80999,2.289
0.80782,2.2898
0.80564,2.2907
0.80347,2.2916
0.80129,2.2925
0.79911,2.2934
0.79692,2.2942
0.79474,2.2951
0.79256,2.296
0.79037,2.2968
0.78818,2.2977
0.78599,2.2986
0.7838,2.2994
0.78161,2.3003
0.77941,2.3011
0.77722,2.302
0.77502,2.3029
0.77282,2.3037
0.77062,2.3045
0.76842,2.3054
0.76622,2.3062
0.76401,2.3071
0.76181,2.3079
0.7596,2.3087
0.75739,2.3096
0.75518,2.3104
0.75297,2.3112
0.75075,2.312
0.74854,2.3129
0.74632,2.3137
0.7441,2.3145
0.74189,2.3153
0.73967,2.3161
0.73744,2.3169
0.73522,2.3177
0.733,2.3185
0.73077,2.3193
0.72854,2.3201
0.72631,2.3209
0.72408,2.3217
0.72185,2.3225
0.71962,2.3233
0.71739,2.3241
0.71515,2.3249
0.71291,2.3257
0.71068,2.3264
0.70844,2.3272
0.7062,2.328
0.70396,2.3288
0.70171,2.3295
0.69947,2.3303
0.69722,2.331
0.69498,2.3318
0.69273,2.3326
0.69048,2.3333
0.68823,2.3341
0.68598,2.3348
0.68372,2.3356
0.68147,2.3363
0.67921,2.337
0.67696,2.3378
0.6747,2.3385
0.67244,2.3393
0.67018,2.34
0.66792,2.3407
0.66566,2.3414
0.6634,2.3422
0.66113,2.3429
0.65887,2.3436
0.6566,2.3443
0.65433,2.345
0.65206,2.3457
0.64979,2.3464
0.64752,2.3471
0.64525,2.3478
0.64298,2.3485
0.6407,2.3492
0.63843,2.3499
0.63615,2.3506
0.63388,2.3513
0.6316,2.352
0.62932,2.3527
0.62704,2.3533
0.62476,2.354
0.62248,2.3547
0.6202,2.3554
0.61791,2.356
0.61563,2.3567
0.61334,2.3573
0.61106,2.358
0.60877,2.3587
0.60648,2.3593
0.60419,2.36
0.6019,2.3606
0.59961,2.3613
0.59732,2.3619
0.59503,2.3625
0.59274,2.3632
0.59044,2.3638
0.58815,2.3644
0.58586,2.3651
0.58356,2.3657
0.58356,2.3657
0.58328,2.3644
0.583,2.3631
0.58273,2.3618
0.58245,2.3605
0.58219,2.3592
0.58193,2.358
0.58167,2.3567
0.58141,2.3554
0.58116,2.3541
0.58092,2.3528
0.58067,2.3515
0.58043,2.3502
0.5802,2.3489
0.57997,2.3476
0.57974,2.3463
0.57952,2.3449
0.5793,2.3436
0.57908,2.3423
0.57887,2.341
0.57866,2.3397
0.57845,2.3384
0.57825,2.3371
0.57805,2.3358
0.57786,2.3344
0.57767,2.3331
0.57748,2.3318
0.5773,2.3305
0.57712,2.3291
0.57694,2.3278
0.57677,2.3265
0.5766,2.3251
0.57644,2.3238
0.57628,2.3225
0.57612,2.3211
0.57596,2.3198
0.57581,2.3185
0.57566,2.3171
0.57552,2.3158
0.57538,2.3145
0.57524,2.3131
0.57511,2.3118
0.57498,2.3104
0.57485,2.3091
0.57473,2.3077
0.57461,2.3064
0.57449,2.305
0.57438,2.3037
0.57427,2.3023
0.57416,2.3009
0.57406,2.2996
0.57396,2.2982
0.57386,2.2969
0.57377,2.2955
0.57368,2.2941
0.57359,2.2928
0.57351,2.2914
0.57343,2.29
0.57335,2.2887
0.57328,2.2873
0.57321,2.2859
0.57314,2.2846
0.57308,2.2832
0.57302,2.2818
0.57296,2.2804
0.57291,2.279
0.57285,2.2777
0.57281,2.2763
0.57276,2.2749
0.57272,2.2735
0.57268,2.2721
0.57265,2.2707
0.57261,2.2693
0.57258,2.268
0.57256,2.2666
0.57253,2.2652
0.57251,2.2638
0.5725,2.2624
0.57248,2.261
0.57247,2.2596
0.57246,2.2582
0.57246,2.2568
0.57245,2.2554
0.57245,2.254
0.57246,2.2526
0.57246,2.2512
0.57247,2.2497
0.57249,2.2483
0.5725,2.2469
0.57252,2.2455
0.57254,2.2441
0.57257,2.2427
0.57259,2.2413
0.57262,2.2399
0.57266,2.2384
0.57269,2.237
0.57273,2.2356
0.57277,2.2342
0.57281,2.2327
0.57286,2.2313
0.57291,2.2299
0.57296,2.2285
0.57302,2.227
0.57308,2.2256
0.57314,2.2242
0.5732,2.2227
0.57327,2.2213
0.57334,2.2199
0.57341,2.2184
0.57348,2.217
0.57356,2.2155
0.57364,2.2141
0.57372,2.2127
0.57381,2.2112
0.5739,2.2098
0.57399,2.2083
0.57408,2.2069
0.57418,2.2054
0.57427,2.204
0.57437,2.2025
0.57448,2.2011
0.57459,2.1996
0.57469,2.1982
0.57481,2.1967
0.57492,2.1952
0.57504,2.1938
0.57516,2.1923
0.57528,2.1909
0.5754,2.1894
0.57553,2.1879
0.57566,2.1865
0.57579,2.185
0.57593,2.1835
0.57606,2.182
0.5762,2.1806
0.57635,2.1791
0.57649,2.1776
0.57664,2.1762
0.57679,2.1747
0.57694,2.1732
0.5771,2.1717
0.57725,2.1702
0.57741,2.1688
0.57757,2.1673
0.57774,2.1658
0.57791,2.1643
0.57808,2.1628
0.57825,2.1613
0.57842,2.1598
0.5786,2.1583
0.57878,2.1569
0.57896,2.1554
0.57914,2.1539
0.57933,2.1524
0.57952,2.1509
0.57971,2.1494
0.5799,2.1479
0.5801,2.1464
0.5803,2.1449
0.5805,2.1434
0.5807,2.1419
0.5809,2.1403
0.58111,2.1388
0.58132,2.1373
0.58153,2.1358
0.58175,2.1343
0.58196,2.1328
0.58218,2.1313
0.5824,2.1298
0.58263,2.1283
0.58285,2.1267
0.58308,2.1252
0.58331,2.1237
0.58354,2.1222
0.58378,2.1206
0.58401,2.1191
0.58425,2.1176
0.58449,2.1161
0.58474,2.1145
0.58498,2.113
0.58523,2.1115
0.58548,2.11
0.58573,2.1084
0.58599,2.1069
0.58625,2.1053
0.5865,2.1038
0.58677,2.1023
0.58703,2.1007
0.58729,2.0992
0.58756,2.0976
0.58783,2.0961
0.5881,2.0946
0.58838,2.093
0.58865,2.0915
0.58893,2.0899
0.58921,2.0884
0.58949,2.0868
0.58978,2.0853
0.59007,2.0837
0.59035,2.0822
0.59065,2.0806
0.59094,2.079
0.59123,2.0775
0.59153,2.0759
0.59183,2.0744
0.59213,2.0728
0.59243,2.0712
0.59274,2.0697
0.59305,2.0681
0.59336,2.0665
0.59367,2.065
0.59398,2.0634
0.5943,2.0618
0.59462,2.0603
0.59494,2.0587
0.59526,2.0571
0.59558,2.0555
0.59591,2.0539
0.59623,2.0524
0.59656,2.0508
0.5969,2.0492
0.59723,2.0476
0.59757,2.046
0.5979,2.0445
0.59824,2.0429
0.59859,2.0413
0.59893,2.0397
0.59927,2.0381
0.59962,2.0365
0.59997,2.0349
0.60032,2.0333
0.60068,2.0317
0.60103,2.0301
0.60139,2.0285
0.60175,2.0269
0.60211,2.0253
0.60247,2.0237
0.60284,2.0221
0.60321,2.0205
0.60357,2.0189
0.60395,2.0173
0.60432,2.0157
0.60469,2.0141
0.60507,2.0125
0.60545,2.0108
0.60583,2.0092
0.60621,2.0076
0.6066,2.006
0.60698,2.0044
0.60737,2.0028
0.60776,2.0011
0.60815,1.9995
0.60854,1.9979
0.60894,1.9963
0.60934,1.9946
0.60974,1.993
0.61014,1.9914
0.61054,1.9898
0.61094,1.9881
0.61135,1.9865
0.61176,1.9849
0.61217,1.9832
0.61258,1.9816
0.613,1.9799
0.61341,1.9783
0.61383,1.9767
0.61425,1.975
0.61467,1.9734
0.61509,1.9717
0.61552,1.9701
0.61595,1.9684
0.61637,1.9668
0.6168,1.9651
0.61724,1.9635
0.61767,1.9618
0.61811,1.9602
0.61854,1.9585
0.61898,1.9569
0.61942,1.9552
0.61987,1.9535
0.62031,1.9519
0.62076,1.9502
0.62121,1.9486
0.62166,1.9469
0.62211,1.9452
0.62256,1.9436
0.62302,1.9419
0.62347,1.9402
0.62393,1.9385
0.62439,1.9369
0.62486,1.9352
0.62532,1.9335
0.62579,1.9318
0.62625,1.9302
0.62672,1.9285
0.62719,1.9268
0.62767,1.9251
0.62814,1.9234
0.62862,1.9217
0.6291,1.9201
0.6291,1.9201
0.63084,1.9188
0.63258,1.9175
0.63432,1.9162
0.63606,1.9149
0.6378,1.9136
0.63953,1.9123
0.64127,1.911
0.64301,1.9097
0.64474,1.9084
0.64648,1.9071
0.64821,1.9058
0.64994,1.9045
0.65168,1.9032
0.65341,1.9019
0.65514,1.9006
0.65687,1.8993
0.6586,1.898
0.66032,1.8967
0.66205,1.8954
0.66378,1.8941
0.6655,1.8927
0.66723,1.8914
0.66895,1.8901
0.67067,1.8888
0.6724,1.8874
0.67412,1.8861
0.67584,1.8848
0.67756,1.8834
0.67928,1.8821
0.681,1.8808
0.68272,1.8794
0.68443,1.8781
0.68615,1.8768
0.68786,1.8754
0.68958,1.8741
0.69129,1.8727
0.69301,1.8714
0.69472,1.87
0.69643,1.8687
0.69814,1.8673
0.69985,1.866
0.70156,1.8646
0.70327,1.8632
0.70498,1.8619
0.70668,1.8605
0.70839,1.8591
0.7101,1.8578
0.7118,1.8564
0.71351,1.855
0.71521,1.8537
0.71691,1.8523
0.71862,1.8509
0.72032,1.8495
0.72202,1.8482
0.72372,1.8468
0.72542,1.8454
0.72712,1.844
0.72882,1.8426
0.73051,1.8412
0.73221,1.8398
0.73391,1.8384
0.7356,1.837
0.7373,1.8356
0.73899,1.8342
0.74068,1.8328
0.74238,1.8314
0.74407,1.83
0.74576,1.8286
0.74745,1.8272
0.74914,1.8258
0.75083,1.8244
0.75252,1.823
0.75421,1.8216
0.75589,1.8202
0.75758,1.8187
0.75927,1.8173
0.76095,1.8159
0.76264,1.8145
0.76432,1.813
0.766,1.8116
0.76769,1.8102
0.76937,1.8088
0.77105,1.8073
0.77273,1.8059
0.77441,1.8044
0.77609,1.803
0.77777,1.8016
0.77945,1.8001
0.78113,1.7987
0.78281,1.7972
0.78449,1.7958
0.78616,1.7943
0.78784,1.7929
0.78951,1.7914
0.79119,1.79
0.79286,1.7885
0.79454,1.787
0.79621,1.7856
0.79788,1.7841
0.79955,1.7826
0.80122,1.7812
0.8029,1.7797
0.80457,1.7782
0.80624,1.7768
0.8079,1.7753
0.80957,1.7738
0.81124,1.7723
0.81291,1.7709
0.81458,1.7694
0.81624,1.7679
0.81791,1.7664
0.81957,1.7649
0.82124,1.7634
0.8229,1.7619
0.82457,1.7604
0.82623,1.7589
0.8279,1.7574
0.82956,1.7559
0.83122,1.7544
0.83288,1.7529
0.83454,1.7514
0.8362,1.7499
0.83786,1.7484
0.83952,1.7469
0.84118,1.7454
0.84284,1.7439
0.8445,1.7423
0.84616,1.7408
0.84781,1.7393
0.84947,1.7378
0.85113,1.7363
0.85278,1.7347
0.85444,1.7332
0.8561,1.7317
0.85775,1.7301
0.8594,1.7286
0.86106,1.7271
0.86271,1.7255
0.86437,1.724
0.86602,1.7224
0.86767,1.7209
0.86932,1.7193
0.87097,1.7178
0.87262,1.7162
0.87428,1.7147
0.87593,1.7131
0.87758,1.7116
0.87923,1.71
0.88087,1.7085
0.88252,1.7069
0.88417,1.7053
0.88582,1.7038
0.88747,1.7022
0.88912,1.7006
0.89076,1.6991
0.89241,1.6975
0.89406,1.6959
0.8957,1.6943
0.89735,1.6927
0.89899,1.6912
0.90064,1.6896
0.90228,1.688
0.90393,1.6864
0.90557,1.6848
0.90722,1.6832
0.90886,1.6816
0.9105,1.68
0.91215,1.6784
0.91379,1.6768
0.91543,1.6752
0.91707,1.6736
0.91871,1.672
0.92036,1.6704
0.922,1.6688
0.92364,1.6672
0.92528,1.6656
0.92692,1.6639
0.92856,1.6623
0.9302,1.6607
0.93184,1.6591
0.93348,1.6575
0.93512,1.6558
0.93676,1.6542
0.9384,1.6526
0.94003,1.6509
0.94167,1.6493
0.94331,1.6477
0.94495,1.646
0.94659,1.6444
0.94822,1.6427
0.94986,1.6411
0.9515,1.6394
0.95314,1.6378
0.95477,1.6361
0.95641,1.6345
0.95805,1.6328
0.95968,1.6312
0.96132,1.6295
0.96295,1.6278
0.96459,1.6262
0.96623,1.6245
0.96786,1.6228
0.9695,1.6212
0.97113,1.6195
0.97277,1.6178
0.9744,1.6161
0.97604,1.6144
0.97767,1.6128
0.97931,1.6111
0.98094,1.6094
0.98258,1.6077
0.98421,1.606
0.98585,1.6043
0.98748,1.6026
0.98911,1.6009
0.99075,1.5992
0.99238,1.5975
0.99402,1.5958
