theta1,theta2
1.3125,1.0268
1.3128,1.0278
1.3131,1.0288
1.3133,1.0298
1.3136,1.0308
1.3139,1.0318
1.3142,1.0328
1.3145,1.0338
1.3147,1.0348
1.315,1.0357
1.3153,1.0367
1.3156,1.0377
1.3159,1.0386
1.3162,1.0396
1.3165,1.0406
1.3168,1.0415
1.3171,1.0425
1.3174,1.0434
1.3177,1.0444
1.318,1.0453
1.3183,1.0462
1.3186,1.0472
1.3189,1.0481
1.3193,1.049
1.3196,1.05
1.3199,1.0509
1.3202,1.0518
1.3205,1.0527
1.3209,1.0536
1.3212,1.0546
1.3215,1.0555
1.3219,1.0564
1.3222,1.0573
1.3225,1.0582
1.3229,1.0591
1.3232,1.06
1.3236,1.0609
1.3239,1.0617
1.3243,1.0626
1.3246,1.0635
1.325,1.0644
1.3253,1.0653
1.3257,1.0661
1.326,1.067
1.3264,1.0679
1.3268,1.0687
1.3271,1.0696
1.3275,1.0704
1.3279,1.0713
1.3282,1.0721
1.3286,1.073
1.329,1.0738
1.3294,1.0747
1.3297,1.0755
1.3301,1.0764
1.3305,1.0772
1.3309,1.078
1.3313,1.0788
1.3317,1.0797
1.3321,1.0805
1.3325,1.0813
1.3329,1.0821
1.3333,1.0829
1.3337,1.0837
1.3341,1.0845
1.3345,1.0853
1.3349,1.0861
1.3353,1.0869
1.3357,1.0877
1.3361,1.0885
1.3365,1.0893
1.3369,1.0901
1.3373,1.0909
1.3378,1.0917
1.3382,1.0924
1.3386,1.0932
1.339,1.094
1.3395,1.0948
1.3399,1.0955
1.3403,1.0963
1.3408,1.097
1.3412,1.0978
1.3416,1.0986
1.3421,1.0993
1.3425,1.1
1.343,1.1008
1.3434,1.1015
1.3438,1.1023
1.3443,1.103
1.3447,1.1037
1.3452,1.1045
1.3457,1.1052
1.3461,1.1059
1.3466,1.1067
1.347,1.1074
1.3475,1.1081
1.348,1.1088
1.3484,1.1095
1.3489,1.1102
1.3494,1.1109
1.3498,1.1116
1.3503,1.1123
1.3508,1.113
1.3513,1.1137
1.3517,1.1144
1.3522,1.1151
1.3527,1.1158
1.3532,1.1165
1.3537,1.1171
1.3542,1.1178
1.3547,1.1185
1.3552,1.1192
1.3557,1.1198
1.3562,1.1205
1.3567,1.1212
1.3572,1.1218
1.3577,1.1225
1.3582,1.1231
1.3587,1.1238
1.3592,1.1244
1.3597,1.1251
1.3602,1.1257
1.3607,1.1264
1.3612,1.127
1.3617,1.1277
1.3623,1.1283
1.3628,1.1289
1.3633,1.1295
1.3638,1.1302
1.3644,1.1308
1.3649,1.1314
1.3654,1.132
1.3659,1.1326
1.3665,1.1333
1.367,1.1339
1.3676,1.1345
1.3681,1.1351
1.3686,1.1357
1.3692,1.1363
1.3697,1.1369
1.3703,1.1375
1.3708,1.1381
1.3714,1.1386
1.3719,1.1392
1.3725,1.1398
1.373,1.1404
1.3736,1.141
1.3741,1.1415
1.3747,1.1421
1.3753,1.1427
1.3758,1.1432
1.3764,1.1438
1.377,1.1444
1.3775,1.1449
1.3781,1.1455
1.3787,1.146
1.3793,1.1466
1.3798,1.1471
1.3804,1.1477
1.381,1.1482
1.3816,1.1488
1.3822,1.1493
1.3827,1.1498
1.3833,1.1504
1.3839,1.1509
1.3845,1.1514
1.3851,1.1519
1.3857,1.1525
1.3863,1.153
1.3869,1.1535
1.3875,1.154
1.3881,1.1545
1.3887,1.155
1.3893,1.1555
1.3899,1.156
1.3905,1.1565
1.3911,1.157
1.3917,1.1575
1.3924,1.158
1.393,1.1585
1.3936,1.159
1.3942,1.1595
1.3948,1.16
1.3955,1.1604
1.3961,1.1609
1.3967,1.1614
1.3973,1.1619
1.398,1.1623
1.3986,1.1628
1.3992,1.1633
1.3999,1.1637
1.4005,1.1642
