theta1,theta2
0.6868,2.2119
0.68892,2.205
0.69107,2.1981
0.69325,2.1912
0.69546,2.1843
0.69769,2.1773
0.69996,2.1704
0.70225,2.1634
0.70456,2.1564
0.70691,2.1494
0.70928,2.1424
0.71168,2.1353
0.7141,2.1282
0.71655,2.1212
0.71903,2.1141
0.72153,2.1069
0.72405,2.0998
0.72661,2.0926
0.72918,2.0854
0.73178,2.0782
0.73441,2.071
0.73706,2.0638
0.73973,2.0565
0.74243,2.0492
0.74515,2.0419
0.74789,2.0346
0.75066,2.0273
0.75345,2.0199
0.75627,2.0126
0.7591,2.0052
0.76196,1.9977
0.76485,1.9903
0.76775,1.9828
0.77068,1.9753
0.77364,1.9678
0.77661,1.9603
0.77961,1.9527
0.78263,1.9452
0.78567,1.9376
0.78873,1.93
0.79182,1.9223
0.79493,1.9146
0.79806,1.907
0.80121,1.8992
0.80439,1.8915
0.80758,1.8837
0.8108,1.8759
0.81405,1.8681
0.81731,1.8603
0.8206,1.8524
0.82391,1.8445
0.82724,1.8366
0.83059,1.8287
0.83397,1.8207
0.83737,1.8127
0.84079,1.8047
0.84423,1.7966
0.84423,1.7966
0.85055,1.7944
0.85688,1.7921
0.86322,1.7898
0.86957,1.7874
0.87593,1.785
0.8823,1.7826
0.88868,1.7801
0.89507,1.7776
0.90147,1.775
0.90788,1.7724
0.9143,1.7697
0.92072,1.767
0.92715,1.7643
0.93359,1.7615
0.94004,1.7587
0.9465,1.7558
0.95296,1.7529
0.95943,1.75
0.96591,1.747
0.97239,1.744
0.97888,1.7409
0.98538,1.7378
0.99188,1.7346
0.99839,1.7314
1.0049,1.7282
1.0114,1.7249
1.018,1.7216
1.0245,1.7183
1.031,1.7149
1.0376,1.7114
1.0441,1.7079
1.0507,1.7044
1.0572,1.7009
1.0638,1.6973
1.0704,1.6936
1.0769,1.6899
1.0835,1.6862
1.0901,1.6824
1.0967,1.6786
1.1033,1.6748
1.1099,1.6709
1.1165,1.667
1.1231,1.663
1.1297,1.659
1.1363,1.6549
1.1429,1.6508
1.1495,1.6467
1.1561,1.6425
1.1628,1.6383
1.1694,1.6341
1.176,1.6298
1.1827,1.6254
1.1893,1.6211
1.1959,1.6166
1.2026,1.6122
1.2092,1.6077
1.2092,1.6077
1.207,1.6155
1.2048,1.6233
1.2027,1.6311
1.2006,1.6388
1.1985,1.6465
1.1965,1.6542
1.1945,1.6618
1.1925,1.6694
1.1906,1.6769
1.1887,1.6844
1.1868,1.6919
1.185,1.6993
1.1832,1.7067
1.1815,1.7141
1.1798,1.7214
1.1781,1.7287
1.1765,1.736
1.1749,1.7432
1.1733,1.7504
1.1718,1.7575
1.1703,1.7647
1.1689,1.7718
1.1674,1.7788
1.1661,1.7859
1.1647,1.7928
1.1634,1.7998
1.1622,1.8067
1.161,1.8136
1.1598,1.8205
1.1586,1.8273
1.1575,1.8341
1.1565,1.8409
1.1554,1.8477
1.1544,1.8544
1.1535,1.861
1.1526,1.8677
1.1517,1.8743
1.1509,1.8809
1.1501,1.8875
1.1494,1.894
1.1487,1.9005
1.148,1.907
1.1474,1.9134
1.1468,1.9198
1.1463,1.9262
1.1458,1.9325
1.1453,1.9388
1.1449,1.9451
1.1445,1.9514
1.1442,1.9576
1.1439,1.9638
1.1437,1.97
1.1435,1.9761
1.1434,1.9822
1.1433,1.9883
1.1432,1.9943
1.1432,1.9943
1.1355,1.9993
1.1278,2.0042
1.12,2.0091
1.1123,2.0139
1.1045,2.0187
1.0967,2.0235
1.0889,2.0282
1.0811,2.0329
1.0732,2.0375
1.0654,2.0422
1.0575,2.0467
1.0496,2.0513
1.0417,2.0558
1.0338,2.0603
1.0258,2.0647
1.0179,2.0691
1.0099,2.0735
1.0019,2.0778
0.99386,2.0821
0.98582,2.0863
0.97777,2.0905
0.9697,2.0947
0.96161,2.0988
0.95351,2.1029
0.94539,2.107
0.93726,2.111
0.9291,2.115
0.92094,2.1189
0.91275,2.1228
0.90455,2.1266
0.89634,2.1304
0.88811,2.1342
0.87986,2.138
0.8716,2.1416
0.86332,2.1453
0.85503,2.1489
0.84673,2.1525
0.83841,2.156
0.83008,2.1595
0.82174,2.1629
0.81338,2.1663
0.80501,2.1696
0.79663,2.173
0.78824,2.1762
0.77984,2.1794
0.77142,2.1826
0.763,2.1857
0.75456,2.1888
0.74612,2.1919
0.73767,2.1949
0.72921,2.1978
0.72074,2.2007
0.71227,2.2036
0.70378,2.2064
0.6953,2.2092
0.6868,2.2119
