theta1,theta2
1.4061,1.2255
1.4061,1.2232
1.406,1.2208
1.406,1.2185
1.406,1.2161
1.406,1.2137
1.406,1.2113
1.406,1.2089
1.406,1.2065
1.406,1.2041
1.4061,1.2017
1.4061,1.1992
1.4061,1.1968
1.4062,1.1943
1.4062,1.1919
1.4063,1.1894
1.4063,1.1894
1.4037,1.1915
1.4012,1.1937
1.3986,1.1958
1.396,1.1979
1.3935,1.2
1.3909,1.2021
1.3884,1.2042
1.3858,1.2063
1.3833,1.2084
1.3807,1.2104
1.3782,1.2125
1.3756,1.2145
1.3731,1.2166
1.3706,1.2186
1.3681,1.2206
1.3655,1.2226
1.363,1.2246
1.3605,1.2266
1.358,1.2286
1.3554,1.2306
1.3529,1.2326
1.3504,1.2345
1.3479,1.2365
1.3454,1.2384
1.3429,1.2403
1.3404,1.2423
1.3379,1.2442
1.3354,1.2461
1.3329,1.248
1.3304,1.2499
1.3279,1.2518
1.3254,1.2537
1.3229,1.2555
1.3205,1.2574
1.318,1.2592
1.3155,1.2611
1.313,1.2629
1.3106,1.2648
1.3081,1.2666
1.3056,1.2684
1.3032,1.2702
1.3007,1.272
1.2982,1.2738
1.2958,1.2756
1.2933,1.2773
1.2909,1.2791
1.2884,1.2809
1.286,1.2826
1.2835,1.2844
1.2811,1.2861
1.2786,1.2878
1.2762,1.2895
1.2738,1.2912
1.2713,1.2929
1.2689,1.2946
1.2665,1.2963
1.264,1.298
1.2616,1.2997
1.2592,1.3013
1.2568,1.303
1.2544,1.3046
1.2519,1.3063
1.2495,1.3079
1.2471,1.3095
1.2447,1.3112
1.2423,1.3128
1.2399,1.3144
1.2375,1.316
1.2351,1.3176
1.2327,1.3191
1.2303,1.3207
1.2279,1.3223
1.2255,1.3238
1.2231,1.3254
1.2208,1.3269
1.2184,1.3285
1.216,1.33
1.2136,1.3315
1.2112,1.333
1.2089,1.3345
1.2065,1.336
1.2041,1.3375
1.2018,1.339
1.1994,1.3405
1.197,1.3419
1.1947,1.3434
1.1923,1.3448
1.19,1.3463
1.1876,1.3477
1.1853,1.3492
1.1829,1.3506
1.1806,1.352
1.1782,1.3534
1.1759,1.3548
1.1735,1.3562
1.1712,1.3576
1.1689,1.359
1.1665,1.3604
1.1642,1.3617
1.1619,1.3631
1.1595,1.3644
1.1572,1.3658
1.1549,1.3671
1.1526,1.3684
1.1503,1.3698
1.1479,1.3711
1.1456,1.3724
1.1433,1.3737
1.141,1.375
1.1387,1.3763
1.1364,1.3776
1.1341,1.3788
