theta1,theta2
1.1266,1.4498
1.1297,1.453
1.1329,1.4561
1.1361,1.4592
1.1393,1.4622
1.1426,1.4651
1.146,1.468
1.1494,1.4708
1.1528,1.4736
1.1563,1.4763
1.1598,1.4789
1.1634,1.4815
1.167,1.484
1.1707,1.4865
1.1744,1.4889
1.1781,1.4912
1.1819,1.4935
1.1857,1.4958
1.1896,1.4979
1.1936,1.5
1.1975,1.5021
1.2015,1.504
1.2056,1.506
1.2097,1.5078
1.2138,1.5096
1.218,1.5114
1.2223,1.5131
1.2265,1.5147
1.2308,1.5163
1.2352,1.5178
1.2396,1.5192
1.244,1.5206
1.2485,1.522
1.253,1.5232
1.2576,1.5245
1.2622,1.5256
1.2668,1.5267
1.2715,1.5277
1.2762,1.5287
1.2809,1.5296
1.2857,1.5305
1.2905,1.5313
1.2954,1.532
1.3003,1.5327
1.3052,1.5333
1.3102,1.5339
1.3152,1.5344
1.3203,1.5349
1.3254,1.5352
1.3305,1.5356
1.3356,1.5358
1.3408,1.536
1.3461,1.5362
1.3513,1.5363
1.3566,1.5363
1.362,1.5363
1.3673,1.5362
1.3727,1.5361
1.3781,1.5359
1.3836,1.5356
1.3836,1.5356
1.3794,1.546
1.3752,1.5564
1.3711,1.5668
1.367,1.5771
1.3629,1.5873
1.3589,1.5974
1.355,1.6075
1.3511,1.6176
1.3472,1.6276
1.3434,1.6375
1.3396,1.6474
1.3359,1.6573
1.3322,1.667
1.3285,1.6768
1.3249,1.6865
1.3213,1.6961
1.3178,1.7057
1.3143,1.7152
1.3108,1.7247
1.3074,1.7342
1.3041,1.7436
1.3008,1.753
1.2975,1.7623
1.2942,1.7715
1.291,1.7808
1.2879,1.79
1.2847,1.7991
1.2817,1.8082
1.2786,1.8173
1.2756,1.8263
1.2727,1.8353
1.2698,1.8442
1.2669,1.8531
1.2641,1.862
1.2613,1.8708
1.2586,1.8796
1.2559,1.8884
1.2532,1.8971
1.2506,1.9058
1.248,1.9144
1.2455,1.923
1.243,1.9316
1.2406,1.9401
1.2382,1.9486
1.2358,1.9571
1.2335,1.9655
1.2313,1.9739
1.229,1.9823
1.2269,1.9906
1.2247,1.9989
1.2227,2.0072
1.2206,2.0154
1.2187,2.0236
1.2167,2.0318
1.2148,2.0399
1.213,2.048
1.2112,2.056
1.2095,2.0641
1.2078,2.0721
1.2078,2.0721
1.1984,2.0785
1.189,2.085
1.1795,2.0914
1.17,2.0977
1.1605,2.104
1.1509,2.1102
1.1412,2.1164
1.1316,2.1226
1.1219,2.1287
1.1121,2.1348
1.1023,2.1408
1.0925,2.1468
1.0826,2.1527
1.0727,2.1586
1.0628,2.1644
1.0528,2.1702
1.0427,2.1759
1.0326,2.1816
1.0225,2.1872
1.0123,2.1928
1.0021,2.1983
0.99185,2.2038
0.98155,2.2092
0.9712,2.2146
0.96081,2.2199
0.95037,2.2252
0.93989,2.2304
0.92937,2.2356
0.9188,2.2407
0.90819,2.2457
0.89754,2.2507
0.88684,2.2557
0.8761,2.2605
0.86531,2.2654
0.85449,2.2701
0.84362,2.2749
0.83271,2.2795
0.82176,2.2841
0.81077,2.2886
0.79974,2.2931
0.78866,2.2975
0.77755,2.3019
0.7664,2.3062
0.75522,2.3104
0.74399,2.3145
0.73273,2.3186
0.72144,2.3227
0.71011,2.3266
0.69875,2.3305
0.68735,2.3344
0.67593,2.3381
0.66447,2.3418
0.65299,2.3454
0.64148,2.349
0.62994,2.3525
0.61838,2.3559
0.60679,2.3592
0.59519,2.3625
0.58356,2.3657
0.58356,2.3657
0.58217,2.3592
0.58088,2.3526
0.57969,2.346
0.5786,2.3393
0.57761,2.3327
0.5767,2.3259
0.57589,2.3192
0.57517,2.3124
0.57454,2.3055
0.57399,2.2987
0.57353,2.2918
0.57316,2.2848
0.57286,2.2778
0.57265,2.2708
0.57251,2.2637
0.57246,2.2567
0.57248,2.2495
0.57257,2.2424
0.57274,2.2352
0.57298,2.2279
0.5733,2.2207
0.57368,2.2134
0.57413,2.2061
0.57465,2.1987
0.57524,2.1913
0.5759,2.1839
0.57661,2.1764
0.5774,2.1689
0.57824,2.1614
0.57915,2.1538
0.58012,2.1462
0.58115,2.1386
0.58223,2.1309
0.58338,2.1232
0.58459,2.1155
0.58585,2.1077
0.58716,2.0999
0.58854,2.0921
0.58996,2.0843
0.59144,2.0764
0.59298,2.0685
0.59457,2.0605
0.59621,2.0525
0.5979,2.0445
0.59964,2.0364
0.60143,2.0283
0.60327,2.0202
0.60517,2.0121
0.60711,2.0039
0.60909,1.9956
0.61113,1.9874
0.61321,1.9791
0.61535,1.9708
0.61752,1.9624
0.61975,1.954
0.62202,1.9456
0.62433,1.9371
0.62669,1.9286
0.6291,1.9201
0.6291,1.9201
0.63791,1.9135
0.64671,1.907
0.65549,1.9004
0.66424,1.8937
0.67298,1.887
0.6817,1.8802
0.69039,1.8734
0.69907,1.8666
0.70773,1.8597
0.71637,1.8527
0.72499,1.8457
0.73359,1.8387
0.74217,1.8316
0.75074,1.8245
0.75929,1.8173
0.76783,1.8101
0.77635,1.8028
0.78485,1.7955
0.79334,1.7881
0.80182,1.7807
0.81028,1.7732
0.81873,1.7657
0.82716,1.7581
0.83558,1.7505
0.84399,1.7428
0.85239,1.7351
0.86078,1.7273
0.86915,1.7195
0.87752,1.7116
0.88588,1.7037
0.89422,1.6957
0.90256,1.6877
0.91089,1.6796
0.91922,1.6715
0.92753,1.6633
0.93584,1.6551
0.94414,1.6468
0.95244,1.6385
0.96074,1.6301
0.96903,1.6216
0.97731,1.6131
0.9856,1.6046
0.99388,1.596
1.0022,1.5873
1.0104,1.5785
1.0187,1.5698
1.027,1.5609
1.0353,1.552
1.0436,1.543
1.0518,1.534
1.0601,1.5249
1.0684,1.5157
1.0767,1.5065
1.085,1.4972
1.0933,1.4879
1.1016,1.4785
1.11,1.469
1.1183,1.4594
1.1266,1.4498
