2.000808715820312500e-03,-3.670456689640619677e-04,-1.766847554633032744e-04,-7.015947252511978149e-03,-4.525281488895416260e-03,1.641845703125000000e-02,3.665500202178955078e+02,4.250000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.451734542846679688e-01,-1.070433410314641093e-02,-5.151233417274277485e-03,-9.217496961355209351e-03,-8.829492144286632538e-03,1.641845703125000000e-02,3.716293363571166992e+02,4.245000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.531807422637939453e-01,-2.714167097686019398e-03,-1.305250111415633650e-03,4.785250872373580933e-03,2.594123966991901398e-02,1.641845703125000000e-02,3.718295185565948486e+02,4.245000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.611858844757080078e-01,-8.941549802455039941e-03,-4.300995173999727986e-03,1.646776497364044189e-02,-2.420607954263687134e-03,1.641845703125000000e-02,3.720296471118927002e+02,4.244703528881072998e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.711923122406005859e-01,-4.047467870656815646e-03,-1.946867190536155992e-03,8.583521470427513123e-03,1.029490772634744644e-02,1.641845703125000000e-02,3.722798078060150146e+02,4.242201921939849854e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.821998596191406250e-01,-7.929107500664346261e-03,-3.814920330058679462e-03,-8.233552798628807068e-03,2.803783677518367767e-02,1.641845703125000000e-02,3.725549964904785156e+02,4.240000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.912068367004394531e-01,-4.824843202334728499e-03,-2.320483005561738490e-03,5.103014409542083740e-03,5.384180694818496704e-03,1.641845703125000000e-02,3.727801709175109863e+02,4.240000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.022143840789794922e-01,-7.325963956089072068e-03,-3.524976519271822567e-03,1.567363366484642029e-02,-1.486416533589363098e-02,1.641845703125000000e-02,3.730553596019744873e+02,4.240000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.112323284149169922e-01,-5.296073751560348777e-03,-2.547098121772459547e-03,4.992280155420303345e-03,1.621134951710700989e-02,1.641845703125000000e-02,3.732808082103729248e+02,4.240000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.213324546813964844e-01,-6.953782529902909244e-03,-3.346569346230857112e-03,-7.047647610306739807e-03,-9.346551261842250824e-03,1.641845703125000000e-02,3.735333113670349121e+02,4.240000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
