5.003213882446289062e-03,-5.688317328939767048e-01,5.664825053407843147e-02,-1.651939441694960176e-03,-9.464241428675185600e-05,1.442847773432731628e-02,-1.737118139863014221e-02,8.715820312500000000e-02,3.667501606941223145e+02,4.250000000000000000e+02,3.665083458870727782e+02,4.249525811559494741e+02
2.421720027923583984e-01,-5.688543230543465778e-01,5.675506205751593147e-02,-2.023111375312748594e-02,-1.158305846835499392e-03,1.572424545884132385e-02,7.950915023684501648e-03,8.715820312500000000e-02,3.766086001396179199e+02,4.225000000000000000e+02,3.664905439191431924e+02,4.250509823545535255e+02
2.451739311218261719e-01,-5.688975364218087361e-01,5.666732402040655647e-02,-5.947793645257446263e-03,-3.414719082060800950e-04,-2.791574969887733459e-02,-1.675987802445888519e-02,8.715820312500000000e-02,3.767586965560913086e+02,4.225000000000000000e+02,3.666139271119247951e+02,4.249591727345778054e+02
2.551813125610351562e-01,-5.688685089598031208e-01,5.674171061708624397e-02,-1.699805912309261535e-02,-9.738748983617894796e-04,-9.792957454919815063e-03,6.033778190612792969e-03,8.715820312500000000e-02,3.772590656280517578e+02,4.225000000000000000e+02,3.665227173253265391e+02,4.250356575564001105e+02
2.651889324188232422e-01,-5.688057452688546345e-01,5.671882243349249397e-02,-8.363319711295844408e-03,-4.782374388913413019e-04,1.882229000329971313e-02,-4.926349967718124390e-03,8.715820312500000000e-02,3.777594466209411621e+02,4.222405533790588379e+02,3.664245475370214535e+02,4.250248722482272115e+02
2.751960754394531250e-01,-5.689415246496529743e-01,5.674171061708624397e-02,-1.517298940987405961e-02,-8.715814365105848012e-04,-2.725759893655776978e-02,-1.569170504808425903e-03,8.715820312500000000e-02,3.782598037719726562e+02,4.220000000000000000e+02,3.666512748090023592e+02,4.250226807893097885e+02
2.852027416229248047e-01,-5.688336402426095173e-01,5.669211955263311897e-02,-9.755441818690414185e-03,-5.586061271914087838e-04,-1.264471281319856644e-02,2.068562433123588562e-03,8.715820312500000000e-02,3.785000000000000000e+02,4.217398629188537598e+02,3.664880557685056601e+02,4.249943060497071201e+02
2.952101230621337891e-01,-5.687760621557564900e-01,5.673503489687140022e-02,-1.410149264789700534e-02,-8.053235776914980867e-04,2.434279955923557281e-02,1.195326261222362518e-02,8.715820312500000000e-02,3.787605061531066895e+02,4.215000000000000000e+02,3.663635470490442003e+02,4.250456996986945342e+02
3.052170276641845703e-01,-5.688308388243050739e-01,5.671882243349249397e-02,-1.059028094270329096e-02,-6.061258126508154570e-04,1.688969507813453674e-02,1.303214952349662781e-02,8.715820312500000000e-02,3.792608513832092285e+02,4.212391486167907715e+02,3.664687294972598011e+02,4.250204089555916198e+02
3.152236938476562500e-01,-5.688344151029915974e-01,5.673789591982061897e-02,-1.344640693864675683e-02,-7.694899146473239623e-04,2.454530913382768631e-03,5.762271583080291748e-03,8.715820312500000000e-02,3.797611846923828125e+02,4.210000000000000000e+02,3.664647453154989307e+02,4.250380622440304705e+02
