8.988857269287109375e-03,5.261857906845612831e-02,8.995548878804993098e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,5.265923656551999878e-03,1.136927213519811630e-02,1.227159332484006882e-02,-3.667557239532470703e-01,-3.231477737426757812e-01
2.431786060333251953e-01,2.195699612167878456e-02,9.270207081929993098e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,2.130788046331528740e-01,-2.205995321273803711e-01,4.367780312895774841e-02,-1.151436567306518555e+00,-3.339958190917968750e-01
2.481601238250732422e-01,1.963086525467439003e-02,9.148136769429993098e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,2.174089522534987662e-01,-2.707330584526062012e-01,-8.498585782945156097e-03,-1.000632047653198242e+00,-3.235507011413574219e-01
2.591660022735595703e-01,1.655276218918366737e-02,9.086147938863586848e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,2.261191594529577964e-01,-2.782188951969146729e-01,-6.773519329726696014e-03,-7.781386375427246094e-01,-2.993440628051757812e-01
2.681741714477539062e-01,1.408930222061677284e-02,9.048000966207336848e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,2.347829544292326376e-01,-2.646165490150451660e-01,-2.507798001170158386e-02,-6.576669216156005859e-01,-3.072166442871093750e-01
2.781794071197509766e-01,1.157386700180573769e-02,9.021298085347961848e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,2.434546550932839004e-01,-2.431447654962539673e-01,-6.492952350527048111e-03,-5.123364925384521484e-01,-2.999329566955566406e-01
2.891895771026611328e-01,9.655431905065015030e-03,9.054676686422180598e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,2.529865843195627240e-01,-1.511995047330856323e-01,4.264887422323226929e-03,-4.470562934875488281e-01,-3.127956390380859375e-01
2.991945743560791016e-01,8.656696477208569718e-03,9.024159108297180598e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,2.616374878249799196e-01,-8.244558423757553101e-02,1.183752529323101044e-02,-4.011023044586181641e-01,-3.018856048583984375e-01
3.081309795379638672e-01,8.523539700780347061e-03,9.049908314840149348e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,2.693552785656995185e-01,-2.442271262407302856e-02,1.475096680223941803e-02,-4.210293292999267578e-01,-3.091073036193847656e-01
3.181893825531005859e-01,8.846358456883862686e-03,9.011284505025696223e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,2.780323663314024363e-01,5.123791098594665527e-02,1.907399669289588928e-02,-4.456877708435058594e-01,-2.975463867187500000e-01
3.282587528228759766e-01,9.729460873876050186e-03,9.047524129049133723e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,2.867077977563906588e-01,8.060073107481002808e-02,-5.313266068696975708e-03,-5.173850059509277344e-01,-2.994990348815917969e-01
3.382503986358642578e-01,1.092465321091218300e-02,9.100453053609680598e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,2.953048940271874589e-01,1.352555751800537109e-01,2.951823174953460693e-02,-5.953407287597656250e-01,-2.951908111572265625e-01
3.491239547729492188e-01,1.218719879654450722e-02,9.010330830709289973e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,3.046479639384496174e-01,1.163258701562881470e-01,-2.400409430265426636e-02,-6.785619258880615234e-01,-3.041791915893554688e-01
3.583521842956542969e-01,1.313825050858064003e-02,9.093777333394836848e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,3.125654821164344788e-01,8.463378250598907471e-02,6.710160523653030396e-03,-7.353389263153076172e-01,-3.110599517822265625e-01
3.683936595916748047e-01,1.379545132187409706e-02,8.981243764058899348e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,3.203099788091959277e-01,5.919376760721206665e-02,-2.803501300513744354e-02,-7.670235633850097656e-01,-2.854585647583007812e-01
3.784379959106445312e-01,1.400037209061189003e-02,9.090916310445618098e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,3.289033989883895504e-01,5.664557218551635742e-03,2.554722130298614502e-03,-7.675242424011230469e-01,-3.103780746459960938e-01
3.884754180908203125e-01,1.395805279282136269e-02,9.134785329000305598e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,3.374808732654788757e-01,-7.183054462075233459e-03,2.502886205911636353e-02,-7.622587680816650391e-01,-3.109359741210937500e-01
3.984675407409667969e-01,1.372881332901521034e-02,9.088055287496399348e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,3.468591264462239643e-01,-2.985107526183128357e-02,1.065660268068313599e-02,-7.501339912414550781e-01,-3.051400184631347656e-01
4.093873500823974609e-01,1.318831841019196816e-02,8.978382741109680598e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,3.561574564263088050e-01,-7.194067537784576416e-02,-1.119783148169517517e-02,-7.120573520660400391e-01,-2.887439727783203125e-01
4.181902408599853516e-01,1.265592972305817909e-02,9.056584035054993098e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,3.636399777093030083e-01,-7.055620849132537842e-02,8.966146036982536316e-03,-6.722533702850341797e-01,-3.193664550781250000e-01
4.285800457000732422e-01,1.227946678665681191e-02,9.031788502828430598e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,3.724579997970994261e-01,-2.095072343945503235e-02,1.261909119784832001e-02,-6.486880779266357422e-01,-3.052949905395507812e-01
4.393284320831298828e-01,1.205320755508942909e-02,9.066597615377258723e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,3.815638967572023699e-01,3.623747266829013824e-03,2.034124732017517090e-02,-6.351447105407714844e-01,-2.944469451904296875e-01
4.483022689819335938e-01,1.214225689438386269e-02,9.066120778219055598e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,3.891521442583408819e-01,1.209176238626241684e-02,7.573818787932395935e-03,-6.437230110168457031e-01,-3.101301193237304688e-01
4.586277008056640625e-01,1.219649712112946816e-02,8.991734181539368098e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,3.978688266681126295e-01,-5.646014586091041565e-03,-5.220885854214429855e-03,-6.466352939605712891e-01,-3.011727333068847656e-01
4.692509174346923828e-01,1.256699959305329628e-02,9.048477803365539973e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,4.068196314183118445e-01,4.935854673385620117e-02,-2.684829756617546082e-03,-6.713020801544189453e-01,-2.963995933532714844e-01
4.788084030151367188e-01,1.283474365738435097e-02,9.051338826314758723e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,4.148563694328019080e-01,5.810318887233734131e-02,-3.930435981601476669e-03,-6.930816173553466797e-01,-3.065037727355957031e-01
4.895441532135009766e-01,1.304300228622956581e-02,8.943096791402649348e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,4.238668690043549403e-01,2.034498751163482666e-02,-3.091198951005935669e-02,-7.095706462860107422e-01,-3.025984764099121094e-01
4.987380504608154297e-01,1.300187508133454628e-02,9.059445058004211848e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,4.315669832554579477e-01,-3.013885766267776489e-02,4.352861084043979645e-03,-6.980717182159423828e-01,-2.959036827087402344e-01
5.087845325469970703e-01,1.298435131577058144e-02,9.084240590230774348e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,4.399653206010855633e-01,-1.059139892458915710e-02,1.069409493356943130e-02,-7.040631771087646484e-01,-2.845597267150878906e-01
5.196466445922851562e-01,1.278252998856110878e-02,9.041802083150696223e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,4.490263579273741645e-01,-2.842170745134353638e-02,-9.122962132096290588e-03,-6.856548786163330078e-01,-3.039622306823730469e-01
5.286939144134521484e-01,1.257009903458161659e-02,9.010807667867493098e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,4.565562925652271731e-01,-2.460558712482452393e-02,-1.010273769497871399e-02,-6.738305091857910156e-01,-2.822041511535644531e-01
5.387685298919677734e-01,1.237113873032136269e-02,9.037033711568664973e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,4.649247346764326383e-01,-3.097334504127502441e-02,3.107620403170585632e-03,-6.573331356048583984e-01,-3.005838394165039062e-01
5.486764907836914062e-01,1.223631302383942909e-02,8.993641530172180598e-03,1.460349707810594921e+00,1.066116646953317648e+00,7.853981633974479459e-01,4.731364648694412756e-01,-3.373288735747337341e-02,-3.016372397541999817e-02,-6.475698947906494141e-01,-2.958726882934570312e-01
5.593748092651367188e-01,1.230044762161774941e-02,9.012238179342102473e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,4.819832470074270070e-01,1.395564991980791092e-02,-2.180615253746509552e-02,-6.527602672576904297e-01,-2.819871902465820312e-01
5.684406757354736328e-01,1.236625114944978066e-02,9.002224599019836848e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,4.894619245029400711e-01,1.222844887524843216e-02,-9.939296171069145203e-03,-6.621646881103515625e-01,-3.004598617553710938e-01
5.786545276641845703e-01,1.250155369308991737e-02,9.107128773824524348e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,4.978694972634644111e-01,-6.499644368886947632e-03,2.364911325275897980e-02,-6.705343723297119141e-01,-2.941679954528808594e-01
5.886993408203125000e-01,1.287634769943757362e-02,8.966938649312805598e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,5.061178174590428291e-01,3.740476816892623901e-02,-1.831608079373836517e-02,-6.858217716217041016e-01,-2.869772911071777344e-01
5.986948013305664062e-01,1.299639145401521034e-02,9.002701436178039973e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,5.143055647923536755e-01,1.265322417020797729e-02,-1.639045588672161102e-02,-7.088363170623779297e-01,-2.972364425659179688e-01
6.086132526397705078e-01,1.300914684799714394e-02,9.010807667867493098e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,5.224101214722219888e-01,-1.817747391760349274e-02,-3.084596991539001465e-02,-6.958770751953125000e-01,-2.872562408447265625e-01
6.187260150909423828e-01,1.301224628952546425e-02,8.982197438375305598e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,5.306527104845136789e-01,2.395861782133579254e-03,-2.516721934080123901e-02,-7.054400444030761719e-01,-2.858304977416992188e-01
6.287691593170166016e-01,1.292677322891755409e-02,9.088055287496399348e-03,1.460349707810594921e+00,1.067650627741203451e+00,7.853981633974479459e-01,5.388173027561321549e-01,-1.236137654632329941e-02,1.147516444325447083e-02,-6.911790370941162109e-01,-2.974534034729003906e-01
