0,0,0
0.0125,0.047121951935462,0
0.025,0.0942322772343849,0
0.0375,0.141319352128928,0
0.05,0.18837155858794,0
0.0625,0.235377287183535,0
0.075,0.282324939955543,0
0.0875,0.329202933273136,0
0.1,0.375999700692913,0
0.1125,0.422703695812748,0
0.125,0.469303395120693,0
0.1375,0.515787300838229,0
0.15,0.562143943757174,0
0.1625,0.608361886069537,0
0.175,0.654429724189628,0
0.1875,0.700336091567716,0
0.2,0.746069661494564,0
0.2125,0.791619149896119,0
0.225,0.836973318117688,0
0.2375,0.882120975696912,0
0.25,0.927050983124842,0
0.2625,0.971752254594448,0
0.275,1.01621376073587,0
0.2875,1.06042453133777,0
0.3,1.10437365805403,0
0.3125,1.14805029709527,0
0.325,1.19144367190434,0
0.3375,1.23454307581533,0
0.35,1.27733787469522,0
0.3625,1.31981750956775,0
0.375,1.36197149921864,0
0.3875,1.40378944278172,0
0.4,1.44526102230515,0
0.4125,1.48637600529722,0
0.425,1.52712424725111,0
0.4375,1.56749569414785,0
0.45,1.60748038493699,0
0.4625,1.6470684539944,0
0.475,1.68625013355639,0
0.4875,1.72501575612984,0
0.5,1.76335575687742,0
0.5125,1.80126067597765,0
0.525,1.83872116095893,0
0.5375,1.87572796900712,0
0.55,1.91227196924607,0
0.5625,1.94834414499055,0
0.575,1.98393559597096,0
0.5875,2.01903754052932,0
0.6,2.05364131778607,0
0.6125,2.08773838977694,0
0.625,2.12132034355964,0
0.6375,2.15437889328957,0
0.65,2.18690588226423,0
0.6625,2.21889328493583,0
0.675,2.25033320889138,0
0.6875,2.28121789680009,0
0.7,2.31153972832737,0
0.7125,2.34129122201499,0
0.725,2.37046503712707,0
0.7375,2.39905397546127,0
0.75,2.42705098312484,0
0.7625,2.45444915227507,0
0.775,2.48124172282369,0
0.7875,2.50742208410481,0
0.8,2.53298377650605,0
0.8125,2.55792049306228,0
0.825,2.58222608101183,0
0.8375,2.60589454331457,0
0.85,2.62892004013159,0
0.8625,2.65129689026608,0
0.875,2.6730195725651,0
0.8875,2.69408272728185,0
0.9,2.71448115739806,0
0.9125,2.73420982990634,0
0.925,2.75326387705194,0
0.9375,2.77163859753386,0
0.95,2.78932945766475,0
0.9625,2.8063320924896,0
0.975,2.82264230686268,0
0.9875,2.83825607648264,0
1,2.85316954888546,0
1.0125,2.86737904439499,0
1.025,2.88088105703083,0
1.0375,2.89367225537339,0
1.05,2.90574948338589,0
1.0625,2.91710976119303,0
1.075,2.92775028581624,0
1.0875,2.9376684318653,0
1.1,2.94686175218607,0
1.1125,2.95532797846432,0
1.125,2.96306502178541,0
1.1375,2.97007097314967,0
1.15,2.97634410394343,0
1.1625,2.98188286636554,0
1.175,2.98668589380924,0
1.1875,2.99075200119938,0
1.2,2.99408018528481,0
1.2125,2.99666962488591,0
1.225,2.99851968109719,0
1.2375,2.99962989744498,0
1.25,3,0
1.2625,2.99962989744498,0
1.275,2.99851968109719,0
1.2875,2.99666962488591,0
1.3,2.99408018528481,0
1.3125,2.99075200119938,0
1.325,2.98668589380924,0
1.3375,2.98188286636554,0
1.35,2.97634410394343,0
1.3625,2.97007097314967,0
1.375,2.96306502178541,0
1.3875,2.95532797846432,0
1.4,2.94686175218607,0
1.4125,2.9376684318653,0
1.425,2.92775028581624,0
1.4375,2.91710976119303,0
1.45,2.90574948338589,0
1.4625,2.89367225537339,0
1.475,2.88088105703083,0
1.4875,2.86737904439499,0
1.5,2.85316954888546,0
1.5125,2.83825607648264,0
1.525,2.82264230686268,0
1.5375,2.8063320924896,0
1.55,2.78932945766475,0
1.5625,2.77163859753386,0
1.575,2.75326387705194,0
1.5875,2.73420982990634,0
1.6,2.71448115739806,0
1.6125,2.69408272728185,0
1.625,2.6730195725651,0
1.6375,2.65129689026608,0
1.65,2.62892004013159,0
1.6625,2.60589454331457,0
1.675,2.58222608101183,0
1.6875,2.55792049306228,0
1.7,2.53298377650605,0
1.7125,2.50742208410481,0
1.725,2.48124172282369,0
1.7375,2.45444915227507,0
1.75,2.42705098312484,0
1.7625,2.39905397546127,0
1.775,2.37046503712707,0
1.7875,2.34129122201499,0
1.8,2.31153972832737,0
1.8125,2.28121789680009,0
1.825,2.25033320889138,0
1.8375,2.21889328493583,0
1.85,2.18690588226423,0
1.8625,2.15437889328957,0
1.875,2.12132034355964,0
1.8875,2.08773838977694,0
1.9,2.05364131778607,0
1.9125,2.01903754052932,0
1.925,1.98393559597096,0
1.9375,1.94834414499055,0
1.95,1.91227196924607,0
1.9625,1.87572796900712,0
1.975,1.83872116095893,0
1.9875,1.80126067597765,0
2,1.76335575687742,0
2.0125,1.72501575612984,0
2.025,1.68625013355639,0
2.0375,1.64706845399439,0
2.05,1.60748038493699,0
2.0625,1.56749569414785,0
2.075,1.52712424725111,0
2.0875,1.48637600529722,0
2.1,1.44526102230515,0
2.1125,1.40378944278172,0
2.125,1.36197149921864,0
2.1375,1.31981750956774,0
2.15,1.27733787469522,0
2.1625,1.23454307581533,0
2.175,1.19144367190434,0
2.1875,1.14805029709527,0
2.2,1.10437365805403,0
2.2125,1.06042453133777,0
2.225,1.01621376073587,0
2.2375,0.971752254594449,0
2.25,0.927050983124843,0
2.2625,0.882120975696911,0
2.275,0.836973318117689,0
2.2875,0.791619149896118,0
2.3,0.746069661494566,0
2.3125,0.700336091567717,0
2.325,0.654429724189627,0
2.3375,0.608361886069538,0
2.35,0.562143943757174,0
2.3625,0.51578730083823,0
2.375,0.469303395120693,0
2.3875,0.422703695812747,0
2.4,0.375999700692914,0
2.4125,0.329202933273136,0
