0.000000000000000000e+00,3.665000000000000000e+02,4.250000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.431886196136474609e-01,3.766594309806823730e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.451908588409423828e-01,3.767595429420471191e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.471764087677001953e-01,3.768588204383850098e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.491776943206787109e-01,3.769588847160339355e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.511794567108154297e-01,3.770589728355407715e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.531986236572265625e-01,3.771599311828613281e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.551970481872558594e-01,3.772598524093627930e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.571997642517089844e-01,3.773599882125854492e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.591838836669921875e-01,3.774591941833496094e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.611851692199707031e-01,3.775592584609985352e+02,4.224407415390014648e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.631866931915283203e-01,3.776593346595764160e+02,4.223406653404235840e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.641873359680175781e-01,3.777093667984008789e+02,4.222906332015991211e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.661886215209960938e-01,3.778094310760498047e+02,4.221905689239501953e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.681903839111328125e-01,3.779095191955566406e+02,4.220904808044433594e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.701919078826904297e-01,3.780095953941345215e+02,4.220000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.721931934356689453e-01,3.781096596717834473e+02,4.220000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.741947174072265625e-01,3.782097358703613281e+02,4.220000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.761960029602050781e-01,3.783098001480102539e+02,4.220000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.781977653503417969e-01,3.784098882675170898e+02,4.220000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.791981697082519531e-01,3.784599084854125977e+02,4.220000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.811996936798095703e-01,3.785000000000000000e+02,4.219400153160095215e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.832019329071044922e-01,3.785000000000000000e+02,4.218399033546447754e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.852022647857666016e-01,3.785000000000000000e+02,4.217398867607116699e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.872037887573242188e-01,3.785000000000000000e+02,4.216398105621337891e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.892055511474609375e-01,3.785000000000000000e+02,4.215397224426269531e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.912065982818603516e-01,3.785603299140930176e+02,4.215000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.922074794769287109e-01,3.786103739738464355e+02,4.215000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.942090034484863281e-01,3.787104501724243164e+02,4.215000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.962102890014648438e-01,3.788105144500732422e+02,4.215000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.982118129730224609e-01,3.789105906486511230e+02,4.215000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.002130985260009766e-01,3.790106549263000488e+02,4.214893450736999512e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.022146224975585938e-01,3.791107311248779297e+02,4.213892688751220703e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.042159080505371094e-01,3.792107954025268555e+02,4.212892045974731445e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.062174320220947266e-01,3.793108716011047363e+02,4.211891283988952637e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.072180747985839844e-01,3.793609037399291992e+02,4.211390962600708008e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.092195987701416016e-01,3.794609799385070801e+02,4.210390200614929199e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.112208843231201172e-01,3.795610442161560059e+02,4.210000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.132224082946777344e-01,3.796611204147338867e+02,4.210000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.152236938476562500e-01,3.797611846923828125e+02,4.210000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.172252178192138672e-01,3.798612608909606934e+02,4.210000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.192265033721923828e-01,3.799613251686096191e+02,4.210000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.212280273437500000e-01,3.800614013671875000e+02,4.209385986328125000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.222284317016601562e-01,3.801114215850830078e+02,4.208885784149169922e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.242301940917968750e-01,3.802115097045898438e+02,4.207884902954101562e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.262314796447753906e-01,3.803115739822387695e+02,4.206884260177612305e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.282330036163330078e-01,3.804116501808166504e+02,4.205883498191833496e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.302342891693115234e-01,3.805000000000000000e+02,4.205000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.322360515594482422e-01,3.805000000000000000e+02,4.205000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.342373371124267578e-01,3.805000000000000000e+02,4.205000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.352377414703369141e-01,3.805000000000000000e+02,4.205000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.372395038604736328e-01,3.805000000000000000e+02,4.205000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.392407894134521484e-01,3.805000000000000000e+02,4.205000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.412423133850097656e-01,3.805621156692504883e+02,4.204378843307495117e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.432435989379882812e-01,3.806621799468994141e+02,4.203378200531005859e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.452451229095458984e-01,3.807622561454772949e+02,4.202377438545227051e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.472468852996826172e-01,3.808623442649841309e+02,4.201376557350158691e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.492481708526611328e-01,3.809624085426330566e+02,4.200375914573669434e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.502488136291503906e-01,3.810124406814575195e+02,4.200000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.522503376007080078e-01,3.811125168800354004e+02,4.200000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.542516231536865234e-01,3.812125811576843262e+02,4.200000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.562531471252441406e-01,3.813126573562622070e+02,4.200000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.582544326782226562e-01,3.814127216339111328e+02,4.200000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.602559566497802734e-01,3.815127978324890137e+02,4.199872021675109863e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.622572422027587891e-01,3.816128621101379395e+02,4.198871378898620605e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.642587661743164062e-01,3.817129383087158203e+02,4.197870616912841797e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.652598857879638672e-01,3.817629942893981934e+02,4.197370057106018066e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.672611713409423828e-01,3.818630585670471191e+02,4.196369414329528809e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.692619800567626953e-01,3.819630990028381348e+02,4.195369009971618652e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.712637424468994141e-01,3.820631871223449707e+02,4.195000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.732650279998779297e-01,3.821632513999938965e+02,4.195000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.752665519714355469e-01,3.822633275985717773e+02,4.195000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.772678375244140625e-01,3.823633918762207031e+02,4.195000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.792693614959716797e-01,3.824634680747985840e+02,4.195000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.802700042724609375e-01,3.825000000000000000e+02,4.194864997863769531e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.822720050811767578e-01,3.825000000000000000e+02,4.193863997459411621e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.842725753784179688e-01,3.825000000000000000e+02,4.192863712310791016e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.862743377685546875e-01,3.825000000000000000e+02,4.191862831115722656e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.882753849029541016e-01,3.825000000000000000e+02,4.190862307548522949e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.902769088745117188e-01,3.825138454437255859e+02,4.189861545562744141e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.922781944274902344e-01,3.826139097213745117e+02,4.188860902786254883e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.942801952362060547e-01,3.827140097618103027e+02,4.187859902381896973e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.952805995941162109e-01,3.827640299797058105e+02,4.187359700202941895e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.972821235656738281e-01,3.828641061782836914e+02,4.186358938217163086e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.992843627929687500e-01,3.829642181396484375e+02,4.185357818603515625e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.012858867645263672e-01,3.830642943382263184e+02,4.185000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.033026695251464844e-01,3.831651334762573242e+02,4.185000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.053039550781250000e-01,3.832651977539062500e+02,4.185000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.072897434234619141e-01,3.833644871711730957e+02,4.185000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.092912673950195312e-01,3.834645633697509766e+02,4.185000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.102921485900878906e-01,3.835146074295043945e+02,4.184853925704956055e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.123101234436035156e-01,3.836155061721801758e+02,4.183844938278198242e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.142951965332031250e-01,3.837147598266601562e+02,4.182852401733398438e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.162955284118652344e-01,3.838147764205932617e+02,4.181852235794067383e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.182968139648437500e-01,3.839148406982421875e+02,4.180851593017578125e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.202985763549804688e-01,3.840000000000000000e+02,4.179850711822509766e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.223167896270751953e-01,3.840000000000000000e+02,4.178841605186462402e+02,3.665000000000000000e+02,4.250000000000000000e+02
