0.000000000000000000e+00,7.330000000000000000e+02,8.500000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.301445007324218750e-01,7.425072250366210938e+02,8.490000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.371501922607421875e-01,7.428575096130371094e+02,8.490000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.411520481109619141e-01,7.430576024055480957e+02,8.490000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.451553344726562500e-01,7.432577667236328125e+02,8.490000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.491583824157714844e-01,7.434579191207885742e+02,8.490000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.531776428222656250e-01,7.436588821411132812e+02,8.490000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.571642398834228516e-01,7.438582119941711426e+02,8.490000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.611668109893798828e-01,7.440583405494689941e+02,8.489416594505310059e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.651715278625488281e-01,7.442585763931274414e+02,8.487414236068725586e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.691726684570312500e-01,7.444586334228515625e+02,8.485413665771484375e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.731993198394775391e-01,7.446599659919738770e+02,8.483400340080261230e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.771792411804199219e-01,7.448589620590209961e+02,8.481410379409790039e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.811965942382812500e-01,7.450598297119140625e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.861852645874023438e-01,7.453092632293701172e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.902033329010009766e-01,7.455101666450500488e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.942070960998535156e-01,7.457103548049926758e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
2.981934547424316406e-01,7.459096727371215820e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.021976947784423828e-01,7.461098847389221191e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.061988353729248047e-01,7.463099417686462402e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.102021217346191406e-01,7.465101060867309570e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.142287731170654297e-01,7.467114386558532715e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.182308673858642578e-01,7.469115433692932129e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.222322463989257812e-01,7.471116123199462891e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.272135257720947266e-01,7.473606762886047363e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.312320709228515625e-01,7.475616035461425781e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.352348804473876953e-01,7.477617440223693848e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.392393589019775391e-01,7.479619679450988770e+02,8.480000000000000000e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.432245254516601562e-01,7.480000000000000000e+02,8.478387737274169922e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.472299575805664062e-01,7.480000000000000000e+02,8.476385021209716797e+02,7.330000000000000000e+02,8.500000000000000000e+02
3.512310981750488281e-01,7.480000000000000000e+02,8.474384450912475586e+02,7.330000000000000000e+02,8.500000000000000000e+02
