3.002166748046875000e-03,-2.838681052149695190e-06,-1.408028604787889451e-05,-2.567299999999813735e+03,4.351999999999534339e+02,6.302339593556265385e-01,1.084812180195943609e+00,-3.956161726877011764e-05,8.039645480143229423e-05
2.381694316864013672e-01,7.626770716835916961e-05,8.639084452190213008e-04,3.684700000000186265e+03,-5.743800000000046566e+03,6.301965872433523685e-01,1.084842697774068609e+00,2.468465160667376087e-03,-4.668846298945424772e-03
2.461955547332763672e-01,4.756021702206853435e-05,9.136201933331576132e-04,-6.116299999999813735e+03,4.801199999999953434e+03,6.302158395436148197e-01,1.084819332753316656e+00,2.624456556318548357e-03,-4.848444465978031699e-03
2.561843395233154297e-01,4.968573157817940682e-05,7.303512605270307901e-04,4.108700000000186265e+03,3.729199999999953434e+03,6.301750103619436771e-01,1.084801689778463141e+00,2.093141319713475498e-03,-3.907271414087351569e-03
2.658886909484863281e-01,7.761671176782338811e-05,5.003712853522472538e-04,-4.396299999999813735e+03,7.367199999999953434e+03,6.301816264775137455e-01,1.084769264851705328e+00,1.415755451061630199e-03,-2.794407070802133741e-03
2.762923240661621094e-01,1.009197481230018759e-04,3.792731651223586698e-04,5.338700000000186265e+03,2.519199999999953434e+03,6.301977197316031010e-01,1.084829346333638922e+00,1.055366880796855013e-03,-2.231443014487499796e-03
2.859206199645996094e-01,1.560864669309328795e-04,3.184376254338678095e-04,-4.082999999998137355e+02,-4.498000000000465661e+02,6.301404992726187260e-01,1.084782616292135016e+00,8.561710869017353457e-04,-2.065856933456160054e-03
2.972636222839355469e-01,2.389181925231932614e-04,2.196666170301964755e-04,7.808700000000186265e+03,6.836199999999953434e+03,6.302091042187552006e-01,1.084819809590474859e+00,5.353795902375299651e-04,-1.778678192260767536e-03
3.068742752075195312e-01,3.570881550890297063e-04,6.040486421159202505e-05,2.253700000000186265e+03,3.897199999999953434e+03,6.302130977299551517e-01,1.084851757680074469e+00,2.468318111835008863e-05,-1.274184374157943597e-03
3.159654140472412109e-01,4.231281846329419563e-04,-5.304509163910344855e-05,4.243700000000186265e+03,-1.629800000000046566e+03,6.301415125515799076e-01,1.084822193776265875e+00,-3.313409378051480544e-04,-8.661956276030539957e-04
3.260762691497802734e-01,4.633174217137259882e-04,-9.682237189105752926e-05,1.257000000001862645e+02,-1.980800000000046566e+03,6.301451484349112064e-01,1.084824577962056891e+00,-4.749494110732433794e-04,-7.483140582504597179e-04
3.354828357696533203e-01,4.605034685267410778e-04,-1.577369968193782974e-04,-5.492999999998137355e+02,5.303199999999953434e+03,6.301328698780874760e-01,1.084829823170797125e+00,-6.500733074467818272e-04,-4.260496967998286246e-04
3.462109565734863281e-01,4.156581991983133452e-04,-2.712815530629643563e-04,-4.647299999999813735e+03,1.153199999999953434e+03,6.301253000882010014e-01,1.084737316762105719e+00,-9.598206955239487739e-04,2.812996492951524118e-04
3.572969436645507812e-01,3.960724088106888315e-04,-4.481373180690191300e-04,6.557000000001862645e+02,3.199199999999953434e+03,6.301976601269583256e-01,1.084839359913961188e+00,-1.463623909853922723e-03,1.248097202115348425e-03
3.667807579040527344e-01,3.485014926421807686e-04,-6.695150998824631701e-04,-8.098299999999813735e+03,-5.198000000000465661e+02,6.301564137127737553e-01,1.084842220936910406e+00,-2.084358948930615640e-03,2.519866075509904265e-03
3.768873214721679688e-01,2.853272948631817101e-04,-7.465928349512610408e-04,7.957000000001862645e+02,-9.958000000000465661e+02,6.301367441799978764e-01,1.084836498891011969e+00,-2.280898563002412005e-03,3.088246323432383526e-03
3.868827819824218750e-01,2.795892007039227833e-04,-7.428997411186296718e-04,-9.972999999998137355e+02,6.611999999999534339e+02,6.302055875447134525e-01,1.084845081959859625e+00,-2.267825858056793376e-03,3.084856970769944869e-03
3.968427181243896484e-01,2.134463426538704494e-04,-8.068622199584206053e-04,-6.690299999999813735e+03,-1.761800000000046566e+03,6.301962296154837162e-01,1.084890381489888922e+00,-2.425102692547354260e-03,3.593427054882822845e-03
4.069726467132568359e-01,1.186061453936454425e-04,-8.630149825519030675e-04,-3.897299999999813735e+03,-4.680000000004656613e+01,6.301694075253347904e-01,1.084761158620015875e+00,-2.547920232557374792e-03,4.139256593101509757e-03
4.160647392272949219e-01,4.777712050351650786e-05,-9.716598939401185865e-04,-6.203299999999813735e+03,5.599199999999953434e+03,6.302136937764029057e-01,1.084774510060445563e+00,-2.832612119188393941e-03,4.891553539916293838e-03
4.260485172271728516e-01,2.910493786282242846e-05,-1.048064078094980379e-03,2.858700000000186265e+03,-2.023800000000046566e+03,6.301523009922842533e-01,1.084885613118306891e+00,-3.045724748740348889e-03,5.336091971116650907e-03
4.361476898193359375e-01,2.272497055803439063e-05,-1.098296802780872067e-03,-4.537299999999813735e+03,6.923199999999953434e+03,6.301275650647024662e-01,1.084851757680074469e+00,-3.188515025591484066e-03,5.612832851425593114e-03
4.472837448120117188e-01,3.694505392725451389e-05,-1.191861208585593898e-03,4.332700000000186265e+03,3.640199999999953434e+03,6.301670233395437748e-01,1.084891812001363531e+00,-3.465203798578297273e-03,6.057880337694224876e-03
4.560160636901855469e-01,9.797946317703160523e-05,-1.240538497235290933e-03,1.292700000000186265e+03,9.511999999999534339e+02,6.301667253163198978e-01,1.084861294423238531e+00,-3.631822036557836881e-03,6.145014119997132748e-03
4.667108058929443359e-01,1.674002832266495747e-04,-1.331255597437151555e-03,4.122700000000186265e+03,3.396199999999953434e+03,6.302135149624685795e-01,1.084774986897603766e+00,-3.923760297404588031e-03,6.427140989667116076e-03
4.768536090850830078e-01,1.875826300804617577e-04,-1.391855747577794809e-03,-2.984299999999813735e+03,-2.264800000000046566e+03,6.301155845311026127e-01,1.084887043629781500e+00,-4.107409991430634871e-03,6.684998276645033426e-03
4.868886470794677734e-01,1.670873326786445959e-04,-1.496546160523987406e-03,-8.152999999998137355e+02,1.431199999999953434e+03,6.302013556149343998e-01,1.084824577962056891e+00,-4.401952002981933051e-03,7.281736642592850049e-03
4.969251155853271484e-01,1.315532303315308858e-04,-1.527987368652444040e-03,-3.519299999999813735e+03,-4.631800000000046566e+03,6.301291147854666264e-01,1.084876553212301031e+00,-4.477901963490912331e-03,7.539357479875877753e-03
5.061156749725341797e-01,1.091308258579786090e-04,-1.486886077463078467e-03,1.222700000000186265e+03,3.135199999999953434e+03,6.302011768010000736e-01,1.084783093129293219e+00,-4.349735170067637463e-03,7.388164219969270245e-03
5.164730548858642578e-01,5.032947448286823695e-05,-1.619649817259791657e-03,-8.750299999999813735e+03,5.031199999999953434e+03,6.301870505001883060e-01,1.084889904652730719e+00,-4.708998709405846396e-03,8.231972168867882078e-03
5.266168117523193359e-01,-2.072629217142026160e-07,-1.704758864656257412e-03,1.810700000000186265e+03,-2.854800000000046566e+03,6.301692287114004642e-01,1.084878460560933844e+00,-4.934133188697012277e-03,8.807809241567095965e-03
5.366239547729492188e-01,3.538523913105981006e-05,-1.694109065519916382e-03,1.632700000000186265e+03,3.022199999999953434e+03,6.301613012936453373e-01,1.084815994893209234e+00,-4.918478276621058090e-03,8.657174554265928412e-03
5.466310977935791016e-01,6.526833589359821314e-05,-1.740181399183169742e-03,4.067000000001862645e+02,4.511199999999953434e+03,6.302614370968679935e-01,1.084806458150045172e+00,-5.064369575026407555e-03,8.815231029509330504e-03
5.566837787628173828e-01,9.046330358671681869e-05,-1.819476633785869915e-03,6.647000000001862645e+02,4.347199999999953434e+03,6.301741758969168217e-01,1.084796444569722906e+00,-5.304559990852394415e-03,9.156632934786947120e-03
