1.001119613647460938e-03,-1.272252735012964875e+00,4.529008887181352194e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-2.208411553014768061e-04,-6.691955120831046856e-04,4.283810034394264221e-03,-1.023475080728530884e-02,4.248046875000000000e-02,3.665500559806823730e+02,4.250000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.541806697845458984e-01,-1.272300180310206086e+00,4.529614470372270163e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-1.270222843081253612e-02,-3.848819032601703827e-02,2.867025090381503105e-03,-2.234036102890968323e-03,4.248046875000000000e-02,3.772090334892272949e+02,4.225000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.652120590209960938e-01,-1.272278484219507844e+00,4.528775236973832663e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-2.953242664628380129e-03,-8.950617032364278913e-03,6.216157227754592896e-03,-4.857145249843597412e-03,4.248046875000000000e-02,3.777606029510498047e+02,4.222393970489501953e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.731945514678955078e-01,-1.272223767155604035e+00,4.529004118809770163e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-1.063719317355660277e-02,-3.222954429442358160e-02,-2.851482480764389038e-03,-7.080462761223316193e-03,4.248046875000000000e-02,3.781597275733947754e+02,4.220000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.823112010955810547e-01,-1.272145327443079621e+00,4.529290221104692038e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-4.538437637812294499e-03,-1.374544909230427173e-02,3.271915018558502197e-02,2.105016028508543968e-04,4.248046875000000000e-02,3.785000000000000000e+02,4.218844399452209473e+02,3.665000000000000000e+02,4.250000000000000000e+02
2.932832241058349609e-01,-1.272329386586146027e+00,4.528851530919145163e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-9.416081397512106321e-03,-2.854258271176009221e-02,-2.148327231407165527e-02,5.545690655708312988e-04,4.248046875000000000e-02,3.786641612052917480e+02,4.215000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.041687011718750000e-01,-1.272225436085657746e+00,4.528074286351274069e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-5.477459247551664558e-03,-1.660219285496619679e-02,-6.523923948407173157e-04,-2.701175212860107422e-02,4.248046875000000000e-02,3.792084350585937500e+02,4.212915649414062500e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.140926361083984375e-01,-1.272315677517847687e+00,4.528121970067094382e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-8.677567120100192558e-03,-2.631005498256832123e-02,-1.960961148142814636e-03,8.634766563773155212e-04,4.248046875000000000e-02,3.797046318054199219e+02,4.210000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.239455223083496094e-01,-1.272231634968714387e+00,4.526338599095414694e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-6.055765368970314651e-03,-1.836781695404900161e-02,8.221821859478950500e-03,-1.859979704022407532e-02,4.248046875000000000e-02,3.801972761154174805e+02,4.208027238845825195e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.326766490936279297e-01,-1.272201594227747590e+00,4.525728247532914694e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-8.209925380329561109e-03,-2.490474138115808186e-02,1.482420042157173157e-02,2.740262076258659363e-03,4.248046875000000000e-02,3.805000000000000000e+02,4.205000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.437385559082031250e-01,-1.272253569477991730e+00,4.525346777806352194e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-6.424573279910498688e-03,-1.949553720879849961e-02,1.675840653479099274e-02,1.633555442094802856e-02,4.248046875000000000e-02,3.806869277954101562e+02,4.203130722045898438e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.532600402832031250e-01,-1.272337135189966828e+00,4.523563406834672507e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.902038836685462350e-03,-2.400299398140719534e-02,-2.754635736346244812e-02,-4.638232290744781494e-03,4.248046875000000000e-02,3.811630020141601562e+02,4.200000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.636002540588378906e-01,-1.272237953061060578e+00,4.522204420933793600e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-6.660191169614968973e-03,-2.023400590855792269e-02,-1.091361045837402344e-02,-1.370398327708244324e-02,4.248046875000000000e-02,3.816800127029418945e+02,4.198199872970581055e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.738629817962646484e-01,-1.272213753575281769e+00,4.521088621983598288e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.700882686423648864e-03,-2.340370932194904552e-02,2.453798055648803711e-02,-1.595999859273433685e-02,4.248046875000000000e-02,3.821931490898132324e+02,4.195000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.839278221130371094e-01,-1.272261675709681183e+00,4.519810698399613913e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-6.816025669787434578e-03,-2.072851990424718835e-02,-6.051012314856052399e-03,-2.357111778110265732e-03,4.248046875000000000e-02,3.825000000000000000e+02,4.193036088943481445e+02,3.665000000000000000e+02,4.250000000000000000e+02
3.929510116577148438e-01,-1.272240456456141144e+00,4.518570921788285788e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.560226593581313194e-03,-2.300099996733212526e-02,1.809216290712356567e-02,-1.373779308050870895e-02,4.248046875000000000e-02,3.826475505828857422e+02,4.188524494171142578e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.023113250732421875e-01,-1.272328313702540070e+00,4.517703078160356100e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-6.920534766847416183e-03,-2.106880942063680748e-02,-1.908020116388797760e-02,-3.706752322614192963e-03,4.248046875000000000e-02,3.831155662536621094e+02,4.185000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.123802185058593750e-01,-1.272336181515650422e+00,4.516754172215531882e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.461243261096715644e-03,-2.272398100684515712e-02,5.313679575920104980e-04,2.084933035075664520e-02,4.248046875000000000e-02,3.836190109252929688e+02,4.183809890747070312e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.227976799011230469e-01,-1.272290643567042023e+00,4.515576384434770163e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-6.993270197764231422e-03,-2.130486120084560536e-02,-3.680969029664993286e-02,-1.867998205125331879e-02,4.248046875000000000e-02,3.840000000000000000e+02,4.178601160049438477e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.343137741088867188e-01,-1.272296246403650910e+00,4.515218756566117819e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.393711695682155839e-03,-2.252840037572102078e-02,-1.389761827886104584e-02,-1.336323656141757965e-02,4.248046875000000000e-02,3.842156887054443359e+02,4.175000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.441661834716796875e-01,-1.272235568875269562e+00,4.514226935277055319e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.045464451112349279e-03,-2.147072893557173262e-02,2.172602526843547821e-02,-5.518205463886260986e-03,4.248046875000000000e-02,3.847083091735839844e+02,4.172916908264160156e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.533658027648925781e-01,-1.272264655941919953e+00,4.513649962315629538e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.344442308365384947e-03,-2.238929823087191379e-02,2.094978466629981995e-03,-7.719538640230894089e-03,4.248046875000000000e-02,3.851682901382446289e+02,4.168317098617553711e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.638552665710449219e-01,-1.272295888775782258e+00,4.512500784764360007e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.079152574015137520e-03,-2.159273208810699729e-02,-1.556503493338823318e-02,-4.498720914125442505e-02,4.248046875000000000e-02,3.855000000000000000e+02,4.165000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.738690853118896484e-01,-1.272228297108606965e+00,4.512639067540238913e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.309376711551532346e-03,-2.228814442606405488e-02,-1.490094698965549469e-03,-1.907097920775413513e-02,4.248046875000000000e-02,3.856934542655944824e+02,4.163065457344055176e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.823441505432128906e-01,-1.272233780735926301e+00,4.512496016392777975e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.108970255926758131e-03,-2.167870343365019964e-02,1.821309886872768402e-02,4.188902676105499268e-05,4.248046875000000000e-02,3.861172075271606445e+02,4.158827924728393555e+02,3.665000000000000000e+02,4.250000000000000000e+02
4.924933910369873047e-01,-1.272274907940821320e+00,4.511766455540727194e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.281680156949951743e-03,-2.221508775709803152e-02,1.194498687982559204e-02,3.545830026268959045e-03,4.248046875000000000e-02,3.866246695518493652e+02,4.153753304481506348e+02,3.665000000000000000e+02,4.250000000000000000e+02
5.033226013183593750e-01,-1.272232111805872590e+00,4.510436079869340475e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.125086911019738907e-03,-2.174513611374632310e-02,9.731811471283435822e-03,-3.407206386327743530e-03,4.248046875000000000e-02,3.870000000000000000e+02,4.150000000000000000e+02,3.665000000000000000e+02,4.250000000000000000e+02
5.138587951660156250e-01,-1.272315677517847687e+00,4.509539626011918600e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.257106280889360529e-03,-2.216268233443046201e-02,-4.069578647613525391e-02,-1.672642305493354797e-02,4.248046875000000000e-02,3.871929397583007812e+02,4.148070602416992188e+02,3.665000000000000000e+02,4.250000000000000000e+02
5.239205360412597656e-01,-1.272253211850123078e+00,4.509019873509477194e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.136925447503954592e-03,-2.179499073109728707e-02,-1.130286790430545807e-02,-8.835960179567337036e-04,4.248046875000000000e-02,3.876960268020629883e+02,4.143039731979370117e+02,3.665000000000000000e+02,4.250000000000000000e+02
5.340402126312255859e-01,-1.272277888173060090e+00,4.507985136876176413e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.240406066063786832e-03,-2.212194959730265018e-02,2.105008065700531006e-02,-1.579625159502029419e-02,4.248046875000000000e-02,3.882020106315612793e+02,4.137979893684387207e+02,3.665000000000000000e+02,4.250000000000000000e+02
5.442223548889160156e-01,-1.272242363804773957e+00,4.507522604832719382e-01,-1.264000168921694645e+00,4.985437541091575220e-01,-7.145385144558305188e-03,-2.183266641170594075e-02,2.065165340900421143e-02,2.137110382318496704e-02,4.248046875000000000e-02,3.885000000000000000e+02,4.132888822555541992e+02,3.665000000000000000e+02,4.250000000000000000e+02
